"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"2005","Greece","Thousand TOE (tonnes of oil equivalent)","Natural gas","Gross inland consumption","2,353.5",""
"2005","Greece","Thousand TOE (tonnes of oil equivalent)","Derived gases","Gross inland consumption","0.0",""
"2005","Greece","Thousand TOE (tonnes of oil equivalent)","Coke Oven Gas","Gross inland consumption","0.0",""
"2005","Greece","Thousand TOE (tonnes of oil equivalent)","Blast Furnace Gas","Gross inland consumption","0.0",""
"2005","Greece","Terajoule","Gas","Gross inland consumption","98,538",""
"2005","Greece","Terajoule","Natural gas","Gross inland consumption","98,538",""
"2005","Greece","Terajoule","Derived gases","Gross inland consumption","0",""
"2005","Greece","Terajoule","Coke Oven Gas","Gross inland consumption","0",""
"2005","Greece","Terajoule","Blast Furnace Gas","Gross inland consumption","0",""
"2005","Greece","Terajoules (Gross calorific value = GCV)","Gas","Gross inland consumption","109,487",""
"2005","Greece","Terajoules (Gross calorific value = GCV)","Natural gas","Gross inland consumption","109,487",""
"2005","Greece","Terajoules (Gross calorific value = GCV)","Derived gases","Gross inland consumption","0",""
"2005","Greece","Terajoules (Gross calorific value = GCV)","Coke Oven Gas","Gross inland consumption","0",""
"2005","Greece","Terajoules (Gross calorific value = GCV)","Blast Furnace Gas","Gross inland consumption","0",""
"2005","Spain","Thousand TOE (tonnes of oil equivalent)","Gas","Gross inland consumption","29,885.6",""
"2005","Spain","Thousand TOE (tonnes of oil equivalent)","Natural gas","Gross inland consumption","29,844.0",""
"2005","Spain","Thousand TOE (tonnes of oil equivalent)","Derived gases","Gross inland consumption","41.5",""
"2005","Spain","Thousand TOE (tonnes of oil equivalent)","Coke Oven Gas","Gross inland consumption","0.0",""
"2005","Spain","Thousand TOE (tonnes of oil equivalent)","Blast Furnace Gas","Gross inland consumption","0.0",""
"2005","Spain","Terajoule","Gas","Gross inland consumption","1,251,248",""
"2005","Spain","Terajoule","Natural gas","Gross inland consumption","1,249,510",""
"2005","Spain","Terajoule","Derived gases","Gross inland consumption","1,738",""
"2005","Spain","Terajoule","Coke Oven Gas","Gross inland consumption","0",""
"2005","Spain","Terajoule","Blast Furnace Gas","Gross inland consumption","0",""
"2005","Spain","Terajoules (Gross calorific value = GCV)","Gas","Gross inland consumption","1,390,276",""
"2005","Spain","Terajoules (Gross calorific value = GCV)","Natural gas","Gross inland consumption","1,388,345",""
"2005","Spain","Terajoules (Gross calorific value = GCV)","Derived gases","Gross inland consumption","1,931",""
"2005","Spain","Terajoules (Gross calorific value = GCV)","Coke Oven Gas","Gross inland consumption","0",""
"2005","Spain","Terajoules (Gross calorific value = GCV)","Blast Furnace Gas","Gross inland consumption","0",""
"2005","France","Thousand TOE (tonnes of oil equivalent)","Gas","Gross inland consumption","41,025.4",""
"2005","France","Thousand TOE (tonnes of oil equivalent)","Natural gas","Gross inland consumption","41,025.4",""
"2005","France","Thousand TOE (tonnes of oil equivalent)","Derived gases","Gross inland consumption","0.0",""
"2005","France","Thousand TOE (tonnes of oil equivalent)","Coke Oven Gas","Gross inland consumption","0.0",""
"2005","France","Thousand TOE (tonnes of oil equivalent)","Blast Furnace Gas","Gross inland consumption","0.0",""
"2005","France","Terajoule","Gas","Gross inland consumption","1,717,653",""
"2005","France","Terajoule","Natural gas","Gross inland consumption","1,717,653",""
"2005","France","Terajoule","Derived gases","Gross inland consumption","0",""
"2005","France","Terajoule","Coke Oven Gas","Gross inland consumption","0",""
"2005","France","Terajoule","Blast Furnace Gas","Gross inland consumption","0",""
"2005","France","Terajoules (Gross calorific value = GCV)","Gas","Gross inland consumption","1,908,503",""
"2005","France","Terajoules (Gross calorific value = GCV)","Natural gas","Gross inland consumption","1,908,503",""
"2005","France","Terajoules (Gross calorific value = GCV)","Derived gases","Gross inland consumption","0",""
"2005","France","Terajoules (Gross calorific value = GCV)","Coke Oven Gas","Gross inland consumption","0",""
"2005","France","Terajoules (Gross calorific value = GCV)","Blast Furnace Gas","Gross inland consumption","0",""
"2005","Croatia","Thousand TOE (tonnes of oil equivalent)","Gas","Gross inland consumption","2,369.8",""
"2005","Croatia","Thousand TOE (tonnes of oil equivalent)","Natural gas","Gross inland consumption","2,369.8",""
"2005","Croatia","Thousand TOE (tonnes of oil equivalent)","Derived gases","Gross inland consumption","0.0",""
"2005","Croatia","Thousand TOE (tonnes of oil equivalent)","Coke Oven Gas","Gross inland consumption","0.0",""
"2005","Croatia","Thousand TOE (tonnes of oil equivalent)","Blast Furnace Gas","Gross inland consumption","0.0",""
"2005","Croatia","Terajoule","Gas","Gross inland consumption","99,220",""
"2005","Croatia","Terajoule","Natural gas","Gross inland consumption","99,220",""
"2005","Croatia","Terajoule","Derived gases","Gross inland consumption","0",""
"2005","Croatia","Terajoule","Coke Oven Gas","Gross inland consumption","0",""
"2005","Croatia","Terajoule","Blast Furnace Gas","Gross inland consumption","0",""
"2005","Croatia","Terajoules (Gross calorific value = GCV)","Gas","Gross inland consumption","110,244",""
"2005","Croatia","Terajoules (Gross calorific value = GCV)","Natural gas","Gross inland consumption","110,244",""
"2005","Croatia","Terajoules (Gross calorific value = GCV)","Derived gases","Gross inland consumption","0",""
"2005","Croatia","Terajoules (Gross calorific value = GCV)","Coke Oven Gas","Gross inland consumption","0",""
"2005","Croatia","Terajoules (Gross calorific value = GCV)","Blast Furnace Gas","Gross inland consumption","0",""
"2005","Italy","Thousand TOE (tonnes of oil equivalent)","Gas","Gross inland consumption","70,651.2",""
"2005","Italy","Thousand TOE (tonnes of oil equivalent)","Natural gas","Gross inland consumption","70,651.2",""
"2005","Italy","Thousand TOE (tonnes of oil equivalent)","Derived gases","Gross inland consumption","0.0",""
"2005","Italy","Thousand TOE (tonnes of oil equivalent)","Coke Oven Gas","Gross inland consumption","0.0",""
"2005","Italy","Thousand TOE (tonnes of oil equivalent)","Blast Furnace Gas","Gross inland consumption","0.0",""
"2005","Italy","Terajoule","Gas","Gross inland consumption","2,958,026",""
"2005","Italy","Terajoule","Natural gas","Gross inland consumption","2,958,026",""
"2005","Italy","Terajoule","Derived gases","Gross inland consumption","0",""
"2005","Italy","Terajoule","Coke Oven Gas","Gross inland consumption","0",""
"2005","Italy","Terajoule","Blast Furnace Gas","Gross inland consumption","0",""
"2005","Italy","Terajoules (Gross calorific value = GCV)","Gas","Gross inland consumption","3,286,696",""
"2005","Italy","Terajoules (Gross calorific value = GCV)","Natural gas","Gross inland consumption","3,286,696",""
