"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"2009","Ireland","Terajoule","Total petroleum products","Gross inland consumption","329,048",""
"2009","Ireland","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","116,403",""
"2009","Ireland","Terajoule","Crude oil (without NGL)","Gross inland consumption","116,001",""
"2009","Ireland","Terajoule","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Ireland","Terajoule","Refinery feedstocks","Gross inland consumption","401",""
"2009","Greece","Thousand tonnes","Total petroleum products","Gross inland consumption","16,883",""
"2009","Greece","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","19,855",""
"2009","Greece","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption","17,132",""
"2009","Greece","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Greece","Thousand tonnes","Refinery feedstocks","Gross inland consumption","2,617",""
"2009","Greece","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","16,963.5",""
"2009","Greece","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","19,990.7",""
"2009","Greece","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption","17,294.2",""
"2009","Greece","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Greece","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption","2,582.6",""
"2009","Greece","Terajoule","Total petroleum products","Gross inland consumption","710,229",""
"2009","Greece","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","836,970",""
"2009","Greece","Terajoule","Crude oil (without NGL)","Gross inland consumption","724,073",""
"2009","Greece","Terajoule","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Greece","Terajoule","Refinery feedstocks","Gross inland consumption","108,129",""
"2009","Spain","Thousand tonnes","Total petroleum products","Gross inland consumption","62,862",""
"2009","Spain","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","56,849",""
"2009","Spain","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption","52,663",""
"2009","Spain","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Spain","Thousand tonnes","Refinery feedstocks","Gross inland consumption","4,151",""
"2009","Spain","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","62,852.1",""
"2009","Spain","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","57,219.6",""
"2009","Spain","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption","52,970.4",""
"2009","Spain","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Spain","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption","4,213.7",""
"2009","Spain","Terajoule","Total petroleum products","Gross inland consumption","2,631,490",""
"2009","Spain","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","2,395,671",""
"2009","Spain","Terajoule","Crude oil (without NGL)","Gross inland consumption","2,217,766",""
"2009","Spain","Terajoule","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Spain","Terajoule","Refinery feedstocks","Gross inland consumption","176,418",""
"2009","France","Thousand tonnes","Total petroleum products","Gross inland consumption","84,978",""
"2009","France","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","73,339",""
"2009","France","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption","72,706",""
"2009","France","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption","68",""
"2009","France","Thousand tonnes","Refinery feedstocks","Gross inland consumption","275",""
"2009","France","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","86,257.2",""
"2009","France","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","74,870.1",""
"2009","France","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption","73,993.2",""
"2009","France","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption","68.2",""
"2009","France","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption","274.9",""
"2009","France","Terajoule","Total petroleum products","Gross inland consumption","3,611,417",""
"2009","France","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","3,134,660",""
"2009","France","Terajoule","Crude oil (without NGL)","Gross inland consumption","3,097,948",""
"2009","France","Terajoule","Natural gas liquids (NGL)","Gross inland consumption","2,856",""
"2009","France","Terajoule","Refinery feedstocks","Gross inland consumption","11,510",""
"2009","Croatia","Thousand tonnes","Total petroleum products","Gross inland consumption","4,377",""
"2009","Croatia","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","4,969",""
"2009","Croatia","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption","4,695",""
"2009","Croatia","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption","140",""
"2009","Croatia","Thousand tonnes","Refinery feedstocks","Gross inland consumption","83",""
"2009","Croatia","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","4,348.9",""
"2009","Croatia","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","5,038.3",""
"2009","Croatia","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption","4,747.0",""
"2009","Croatia","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption","155.0",""
"2009","Croatia","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption","84.5",""
"2009","Croatia","Terajoule","Total petroleum products","Gross inland consumption","182,081",""
"2009","Croatia","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","210,945",""
"2009","Croatia","Terajoule","Crude oil (without NGL)","Gross inland consumption","198,746",""
"2009","Croatia","Terajoule","Natural gas liquids (NGL)","Gross inland consumption","6,491",""
"2009","Croatia","Terajoule","Refinery feedstocks","Gross inland consumption","3,536",""
"2009","Italy","Thousand tonnes","Total petroleum products","Gross inland consumption","71,727",""
"2009","Italy","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","85,662",""
"2009","Italy","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption","80,253",""
"2009","Italy","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Italy","Thousand tonnes","Refinery feedstocks","Gross inland consumption","4,444",""
"2009","Italy","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","71,763.7",""
"2009","Italy","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","86,371.7",""
"2009","Italy","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption","81,349.5",""
"2009","Italy","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Italy","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption","4,443.2",""
"2009","Italy","Terajoule","Total petroleum products","Gross inland consumption","3,004,604",""
"2009","Italy","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","3,616,209",""
"2009","Italy","Terajoule","Crude oil (without NGL)","Gross inland consumption","3,405,941",""
"2009","Italy","Terajoule","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Italy","Terajoule","Refinery feedstocks","Gross inland consumption","186,026",""
"2009","Cyprus","Thousand tonnes","Total petroleum products","Gross inland consumption","2,728",""
"2009","Cyprus","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","0",""
"2009","Cyprus","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption",":",""
"2009","Cyprus","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Cyprus","Thousand tonnes","Refinery feedstocks","Gross inland consumption",":",""
"2009","Cyprus","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","2,695.9",""
"2009","Cyprus","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","0.0",""
"2009","Cyprus","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption",":",""
"2009","Cyprus","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Cyprus","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption",":",""
"2009","Cyprus","Terajoule","Total petroleum products","Gross inland consumption","112,873",""
"2009","Cyprus","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","0",""
"2009","Cyprus","Terajoule","Crude oil (without NGL)","Gross inland consumption",":",""
"2009","Cyprus","Terajoule","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Cyprus","Terajoule","Refinery feedstocks","Gross inland consumption",":",""
"2009","Latvia","Thousand tonnes","Total petroleum products","Gross inland consumption","1,454",""
"2009","Latvia","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","0",""
"2009","Latvia","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption",":",""
"2009","Latvia","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Latvia","Thousand tonnes","Refinery feedstocks","Gross inland consumption",":",""
"2009","Latvia","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","1,485.6",""
"2009","Latvia","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","0.0",""
"2009","Latvia","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption",":",""
"2009","Latvia","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Latvia","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption",":",""
"2009","Latvia","Terajoule","Total petroleum products","Gross inland consumption","62,201",""
"2009","Latvia","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","0",""
"2009","Latvia","Terajoule","Crude oil (without NGL)","Gross inland consumption",":",""
"2009","Latvia","Terajoule","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Latvia","Terajoule","Refinery feedstocks","Gross inland consumption",":",""
"2009","Lithuania","Thousand tonnes","Total petroleum products","Gross inland consumption","2,502",""
"2009","Lithuania","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","8,719",""
"2009","Lithuania","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption","8,407",""
"2009","Lithuania","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Lithuania","Thousand tonnes","Refinery feedstocks","Gross inland consumption","151",""
"2009","Lithuania","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","2,473.0",""
"2009","Lithuania","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","8,876.4",""
"2009","Lithuania","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption","8,563.4",""
"2009","Lithuania","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Lithuania","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption","152.0",""
"2009","Lithuania","Terajoule","Total petroleum products","Gross inland consumption","103,538",""
"2009","Lithuania","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","371,638",""
"2009","Lithuania","Terajoule","Crude oil (without NGL)","Gross inland consumption","358,533",""
"2009","Lithuania","Terajoule","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Lithuania","Terajoule","Refinery feedstocks","Gross inland consumption","6,365",""
"2009","Luxembourg","Thousand tonnes","Total petroleum products","Gross inland consumption","2,690",""
"2009","Luxembourg","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption",":",""
"2009","Luxembourg","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption",":",""
"2009","Luxembourg","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Luxembourg","Thousand tonnes","Refinery feedstocks","Gross inland consumption",":",""
"2009","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","2,738.9",""
"2009","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption",":",""
"2009","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption",":",""
"2009","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption",":",""
"2009","Luxembourg","Terajoule","Total petroleum products","Gross inland consumption","114,672",""
"2009","Luxembourg","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption",":",""
"2009","Luxembourg","Terajoule","Crude oil (without NGL)","Gross inland consumption",":",""
"2009","Luxembourg","Terajoule","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Luxembourg","Terajoule","Refinery feedstocks","Gross inland consumption",":",""
"2009","Hungary","Thousand tonnes","Total petroleum products","Gross inland consumption","7,092",""
"2009","Hungary","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","6,874",""
"2009","Hungary","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption","6,324",""
"2009","Hungary","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption","504",""
"2009","Hungary","Thousand tonnes","Refinery feedstocks","Gross inland consumption","52",""
"2009","Hungary","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","7,066.1",""
"2009","Hungary","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","6,762.3",""
"2009","Hungary","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption","6,123.5",""
"2009","Hungary","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption","517.6",""
"2009","Hungary","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption","51.9",""
"2009","Hungary","Terajoule","Total petroleum products","Gross inland consumption","295,842",""
"2009","Hungary","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","283,123",""
"2009","Hungary","Terajoule","Crude oil (without NGL)","Gross inland consumption","256,378",""
"2009","Hungary","Terajoule","Natural gas liquids (NGL)","Gross inland consumption","21,672",""
"2009","Hungary","Terajoule","Refinery feedstocks","Gross inland consumption","2,174",""
"2009","Malta","Thousand tonnes","Total petroleum products","Gross inland consumption","879",""
"2009","Malta","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption",":",""
"2009","Malta","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption",":",""
"2009","Malta","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Malta","Thousand tonnes","Refinery feedstocks","Gross inland consumption",":",""
"2009","Malta","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","869.5",""
"2009","Malta","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption",":",""
"2009","Malta","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption",":",""
"2009","Malta","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Malta","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption",":",""
"2009","Malta","Terajoule","Total petroleum products","Gross inland consumption","36,402",""
"2009","Malta","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption",":",""
"2009","Malta","Terajoule","Crude oil (without NGL)","Gross inland consumption",":",""
"2009","Malta","Terajoule","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Malta","Terajoule","Refinery feedstocks","Gross inland consumption",":",""
"2009","Netherlands","Thousand tonnes","Total petroleum products","Gross inland consumption","34,392",""
"2009","Netherlands","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","55,046",""
"2009","Netherlands","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption","48,122",""
"2009","Netherlands","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption","10,257",""
"2009","Netherlands","Thousand tonnes","Refinery feedstocks","Gross inland consumption","-3,364",""
"2009","Netherlands","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","33,068.1",""
"2009","Netherlands","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","53,585.5",""
"2009","Netherlands","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption","46,143.6",""
"2009","Netherlands","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption","10,779.3",""
"2009","Netherlands","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption","-3,414.8",""
"2009","Netherlands","Terajoule","Total petroleum products","Gross inland consumption","1,384,495",""
"2009","Netherlands","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","2,243,518",""
"2009","Netherlands","Terajoule","Crude oil (without NGL)","Gross inland consumption","1,931,942",""
"2009","Netherlands","Terajoule","Natural gas liquids (NGL)","Gross inland consumption","451,308",""
"2009","Netherlands","Terajoule","Refinery feedstocks","Gross inland consumption","-142,970",""
"2009","Austria","Thousand tonnes","Total petroleum products","Gross inland consumption","12,352",""
"2009","Austria","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","8,885",""
"2009","Austria","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption","8,306",""
"2009","Austria","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption","131",""
"2009","Austria","Thousand tonnes","Refinery feedstocks","Gross inland consumption","448",""
"2009","Austria","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","12,384.9",""
"2009","Austria","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","8,860.4",""
"2009","Austria","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption","8,271.3",""
"2009","Austria","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption","133.0",""
"2009","Austria","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption","456.2",""
"2009","Austria","Terajoule","Total petroleum products","Gross inland consumption","518,530",""
"2009","Austria","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","370,968",""
"2009","Austria","Terajoule","Crude oil (without NGL)","Gross inland consumption","346,302",""
"2009","Austria","Terajoule","Natural gas liquids (NGL)","Gross inland consumption","5,568",""
"2009","Austria","Terajoule","Refinery feedstocks","Gross inland consumption","19,099",""
"2009","Poland","Thousand tonnes","Total petroleum products","Gross inland consumption","24,220",""
"2009","Poland","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","21,897",""
"2009","Poland","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption","20,282",""
"2009","Poland","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Poland","Thousand tonnes","Refinery feedstocks","Gross inland consumption","1,361",""
"2009","Poland","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","24,523.9",""
"2009","Poland","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","21,939.3",""
"2009","Poland","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption","20,302.4",""
"2009","Poland","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Poland","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption","1,381.5",""
"2009","Poland","Terajoule","Total petroleum products","Gross inland consumption","1,026,767",""
"2009","Poland","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","918,555",""
"2009","Poland","Terajoule","Crude oil (without NGL)","Gross inland consumption","850,023",""
"2009","Poland","Terajoule","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Poland","Terajoule","Refinery feedstocks","Gross inland consumption","57,842",""
"2009","Portugal","Thousand tonnes","Total petroleum products","Gross inland consumption","12,526",""
"2009","Portugal","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","11,275",""
"2009","Portugal","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption","10,406",""
"2009","Portugal","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Portugal","Thousand tonnes","Refinery feedstocks","Gross inland consumption","771",""
"2009","Portugal","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","12,652.7",""
"2009","Portugal","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","11,494.1",""
"2009","Portugal","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption","10,597.9",""
"2009","Portugal","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Portugal","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption","809.6",""
"2009","Portugal","Terajoule","Total petroleum products","Gross inland consumption","529,745",""
"2009","Portugal","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","481,236",""
"2009","Portugal","Terajoule","Crude oil (without NGL)","Gross inland consumption","443,713",""
"2009","Portugal","Terajoule","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Portugal","Terajoule","Refinery feedstocks","Gross inland consumption","33,898",""
"2009","Romania","Thousand tonnes","Total petroleum products","Gross inland consumption","9,023",""
"2009","Romania","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","11,708",""
"2009","Romania","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption","11,184",""
"2009","Romania","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption","109",""
"2009","Romania","Thousand tonnes","Refinery feedstocks","Gross inland consumption","36",""
"2009","Romania","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","9,294.7",""
"2009","Romania","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","12,120.4",""
"2009","Romania","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption","11,615.4",""
"2009","Romania","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption","128.8",""
"2009","Romania","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption","36.5",""
"2009","Romania","Terajoule","Total petroleum products","Gross inland consumption","389,150",""
"2009","Romania","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","507,458",""
"2009","Romania","Terajoule","Crude oil (without NGL)","Gross inland consumption","486,313",""
"2009","Romania","Terajoule","Natural gas liquids (NGL)","Gross inland consumption","5,391",""
"2009","Romania","Terajoule","Refinery feedstocks","Gross inland consumption","1,530",""
"2009","Slovenia","Thousand tonnes","Total petroleum products","Gross inland consumption","2,531",""
"2009","Slovenia","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","0",""
"2009","Slovenia","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption",":",""
"2009","Slovenia","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Slovenia","Thousand tonnes","Refinery feedstocks","Gross inland consumption",":",""
"2009","Slovenia","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","2,575.6",""
"2009","Slovenia","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","0.0",""
"2009","Slovenia","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption",":",""
"2009","Slovenia","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Slovenia","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption",":",""
"2009","Slovenia","Terajoule","Total petroleum products","Gross inland consumption","107,835",""
"2009","Slovenia","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","0",""
"2009","Slovenia","Terajoule","Crude oil (without NGL)","Gross inland consumption",":",""
"2009","Slovenia","Terajoule","Natural gas liquids (NGL)","Gross inland consumption",":",""
"2009","Slovenia","Terajoule","Refinery feedstocks","Gross inland consumption",":",""
"2009","Slovakia","Thousand tonnes","Total petroleum products","Gross inland consumption","3,649",""
"2009","Slovakia","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","6,023",""
"2009","Slovakia","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption","5,700",""
"2009","Slovakia","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption","3",""
"2009","Slovakia","Thousand tonnes","Refinery feedstocks","Gross inland consumption",":",""
"2009","Slovakia","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","3,491.0",""
"2009","Slovakia","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","5,890.7",""
"2009","Slovakia","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption","5,561.2",""
"2009","Slovakia","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption","2.7",""
"2009","Slovakia","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption",":",""
"2009","Slovakia","Terajoule","Total petroleum products","Gross inland consumption","146,161",""
"2009","Slovakia","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","246,634",""
"2009","Slovakia","Terajoule","Crude oil (without NGL)","Gross inland consumption","232,834",""
"2009","Slovakia","Terajoule","Natural gas liquids (NGL)","Gross inland consumption","111",""
"2009","Slovakia","Terajoule","Refinery feedstocks","Gross inland consumption",":",""
"2009","Finland","Thousand tonnes","Total petroleum products","Gross inland consumption","9,811",""
"2009","Finland","Thousand tonnes","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","11,638",""
"2009","Finland","Thousand tonnes","Crude oil (without NGL)","Gross inland consumption","10,997",""
"2009","Finland","Thousand tonnes","Natural gas liquids (NGL)","Gross inland consumption","625",""
"2009","Finland","Thousand tonnes","Refinery feedstocks","Gross inland consumption","26",""
"2009","Finland","Thousand TOE (tonnes of oil equivalent)","Total petroleum products","Gross inland consumption","9,835.3",""
"2009","Finland","Thousand TOE (tonnes of oil equivalent)","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","11,642.4",""
"2009","Finland","Thousand TOE (tonnes of oil equivalent)","Crude oil (without NGL)","Gross inland consumption","10,969.4",""
"2009","Finland","Thousand TOE (tonnes of oil equivalent)","Natural gas liquids (NGL)","Gross inland consumption","656.8",""
"2009","Finland","Thousand TOE (tonnes of oil equivalent)","Refinery feedstocks","Gross inland consumption","26.4",""
"2009","Finland","Terajoule","Total petroleum products","Gross inland consumption","411,783",""
"2009","Finland","Terajoule","Crude oil, feedstocks and other hydrocarbons","Gross inland consumption","487,445",""
