"TIME","GEO","AIRPOL","NACE_R2","UNIT","Value","Flag and Footnotes"
"2009","Turkey","Nitrogen oxides","Transportation and storage","Tonne","102,539.13",""
"2009","Turkey","Nitrogen oxides","Accommodation and food service activities","Tonne","1,494.65",""
"2009","Turkey","Nitrogen oxides","Information and communication","Tonne","2,594.7",""
"2009","Turkey","Nitrogen oxides","Financial and insurance activities","Tonne","1,037.31",""
"2009","Turkey","Nitrogen oxides","Real estate activities","Tonne","1,758.38",""
"2009","Turkey","Nitrogen oxides","Professional, scientific and technical activities","Tonne","4,864.27",""
"2009","Turkey","Nitrogen oxides","Administrative and support service activities","Tonne","8,523.66",""
"2009","Turkey","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","3,199.22",""
"2009","Turkey","Nitrogen oxides","Education","Tonne","1,710.53",""
"2009","Turkey","Nitrogen oxides","Human health and social work activities","Tonne","2,071.07",""
"2009","Turkey","Nitrogen oxides","Arts, entertainment and recreation","Tonne","822.72",""
"2009","Turkey","Nitrogen oxides","Other service activities","Tonne","4,008.89",""
"2009","Turkey","Nitrogen oxides","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0.95",""
"2009","Turkey","Nitrogen oxides","Activities of extraterritorial organisations and bodies","Tonne","273.03",""
"2009","Turkey","Methane","Total - All NACE activities","Tonne","2,166,438.95",""
"2009","Turkey","Methane","Agriculture, forestry and fishing","Tonne","895,152.58",""
"2009","Turkey","Methane","Mining and quarrying","Tonne","170,851.38",""
"2009","Turkey","Methane","Manufacturing","Tonne","26,301.25",""
"2009","Turkey","Methane","Electricity, gas, steam and air conditioning supply","Tonne","40,959.45",""
"2009","Turkey","Methane","Water supply; sewerage, waste management and remediation activities","Tonne","992,278.92",""
"2009","Turkey","Methane","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","183.75",""
"2009","Turkey","Methane","Transportation and storage","Tonne","36,837.13",""
"2009","Turkey","Methane","Accommodation and food service activities","Tonne","9.66",""
"2009","Turkey","Methane","Information and communication","Tonne","16.35",""
"2009","Turkey","Methane","Financial and insurance activities","Tonne","23.1",""
"2009","Turkey","Methane","Real estate activities","Tonne","15.18",""
"2009","Turkey","Methane","Professional, scientific and technical activities","Tonne","47.55",""
"2009","Turkey","Methane","Administrative and support service activities","Tonne","291.98",""
"2009","Turkey","Methane","Public administration and defence; compulsory social security","Tonne","15.73",""
"2009","Turkey","Methane","Education","Tonne","14.65",""
"2009","Turkey","Methane","Human health and social work activities","Tonne","40.93",""
"2009","Turkey","Methane","Arts, entertainment and recreation","Tonne","5.58",""
"2009","Turkey","Methane","Other service activities","Tonne","32.97",""
"2009","Turkey","Methane","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2009","Turkey","Methane","Activities of extraterritorial organisations and bodies","Tonne","6.64",""
"2009","Turkey","Nitrous oxide","Total - All NACE activities","Tonne","63,418.98",""
"2009","Turkey","Nitrous oxide","Agriculture, forestry and fishing","Tonne","52,240.7",""
"2009","Turkey","Nitrous oxide","Mining and quarrying","Tonne","28.75",""
"2009","Turkey","Nitrous oxide","Manufacturing","Tonne","3,572.21",""
"2009","Turkey","Nitrous oxide","Electricity, gas, steam and air conditioning supply","Tonne","983.99",""
"2009","Turkey","Nitrous oxide","Water supply; sewerage, waste management and remediation activities","Tonne","5,370.29",""
"2009","Turkey","Nitrous oxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","38.13",""
"2009","Turkey","Nitrous oxide","Transportation and storage","Tonne","947.77",""
"2009","Turkey","Nitrous oxide","Accommodation and food service activities","Tonne","1.99",""
"2009","Turkey","Nitrous oxide","Information and communication","Tonne","3.36",""
"2009","Turkey","Nitrous oxide","Financial and insurance activities","Tonne","4.75",""
"2009","Turkey","Nitrous oxide","Real estate activities","Tonne","3.12",""
"2009","Turkey","Nitrous oxide","Professional, scientific and technical activities","Tonne","8.19",""
"2009","Turkey","Nitrous oxide","Administrative and support service activities","Tonne","60.03",""
"2009","Turkey","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","3.23",""
"2009","Turkey","Nitrous oxide","Education","Tonne","3.01",""
"2009","Turkey","Nitrous oxide","Human health and social work activities","Tonne","3.66",""
"2009","Turkey","Nitrous oxide","Arts, entertainment and recreation","Tonne","1.15",""
"2009","Turkey","Nitrous oxide","Other service activities","Tonne","6",""
"2009","Turkey","Nitrous oxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2009","Turkey","Nitrous oxide","Activities of extraterritorial organisations and bodies","Tonne","1.36",""
"2009","Turkey","Carbon dioxide","Total - All NACE activities","Tonne","240,920,671",""
"2009","Turkey","Carbon dioxide","Agriculture, forestry and fishing","Tonne","14,415,317",""
"2009","Turkey","Carbon dioxide","Mining and quarrying","Tonne","1,589,684",""
"2009","Turkey","Carbon dioxide","Manufacturing","Tonne","96,406,513",""
"2009","Turkey","Carbon dioxide","Electricity, gas, steam and air conditioning supply","Tonne","100,763,682",""
"2009","Turkey","Carbon dioxide","Water supply; sewerage, waste management and remediation activities","Tonne","486,895",""
"2009","Turkey","Carbon dioxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","725,107",""
"2009","Turkey","Carbon dioxide","Transportation and storage","Tonne","17,701,933",""
"2009","Turkey","Carbon dioxide","Accommodation and food service activities","Tonne","36,610",""
"2009","Turkey","Carbon dioxide","Information and communication","Tonne","61,972",""
"2009","Turkey","Carbon dioxide","Financial and insurance activities","Tonne","87,557",""
"2009","Turkey","Carbon dioxide","Real estate activities","Tonne","57,511",""
"2009","Turkey","Carbon dioxide","Professional, scientific and technical activities","Tonne","148,749",""
"2009","Turkey","Carbon dioxide","Administrative and support service activities","Tonne","1,106,482",""
"2009","Turkey","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","59,606",""
"2009","Turkey","Carbon dioxide","Education","Tonne","55,504",""
"2009","Turkey","Carbon dioxide","Human health and social work activities","Tonne","60,788",""
"2009","Turkey","Carbon dioxide","Arts, entertainment and recreation","Tonne","21,144",""
"2009","Turkey","Carbon dioxide","Other service activities","Tonne","109,558",""
"2009","Turkey","Carbon dioxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2009","Turkey","Carbon dioxide","Activities of extraterritorial organisations and bodies","Tonne","25,149",""
"2010","European Union (28 countries)","Nitrogen oxides","Total - All NACE activities","Tonne","10,448,553.96","s"
"2010","European Union (28 countries)","Nitrogen oxides","Agriculture, forestry and fishing","Tonne","1,114,499.25","s"
"2010","European Union (28 countries)","Nitrogen oxides","Mining and quarrying","Tonne","145,235.82","s"
"2010","European Union (28 countries)","Nitrogen oxides","Manufacturing","Tonne","1,537,217.65","s"
"2010","European Union (28 countries)","Nitrogen oxides","Electricity, gas, steam and air conditioning supply","Tonne","1,696,754.87","s"
"2010","European Union (28 countries)","Nitrogen oxides","Water supply; sewerage, waste management and remediation activities","Tonne","146,947.53","s"
"2010","European Union (28 countries)","Nitrogen oxides","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","289,741.31","s"
"2010","European Union (28 countries)","Nitrogen oxides","Transportation and storage","Tonne","4,727,554.34","s"
"2010","European Union (28 countries)","Nitrogen oxides","Accommodation and food service activities","Tonne","30,625.13","s"
"2010","European Union (28 countries)","Nitrogen oxides","Information and communication","Tonne","33,904.71","s"
"2010","European Union (28 countries)","Nitrogen oxides","Financial and insurance activities","Tonne","20,733.32","s"
"2010","European Union (28 countries)","Nitrogen oxides","Real estate activities","Tonne","19,515.08","s"
"2010","European Union (28 countries)","Nitrogen oxides","Professional, scientific and technical activities","Tonne","53,231.85","s"
"2010","European Union (28 countries)","Nitrogen oxides","Administrative and support service activities","Tonne","81,237.04","s"
"2010","European Union (28 countries)","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","115,585.9","s"
"2010","European Union (28 countries)","Nitrogen oxides","Education","Tonne","46,493.81","s"
"2010","European Union (28 countries)","Nitrogen oxides","Human health and social work activities","Tonne","51,133.01","s"
"2010","European Union (28 countries)","Nitrogen oxides","Arts, entertainment and recreation","Tonne","18,348.52","s"
"2010","European Union (28 countries)","Nitrogen oxides","Other service activities","Tonne","28,799.49","s"
"2010","European Union (28 countries)","Nitrogen oxides","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","410.76","s"
"2010","European Union (28 countries)","Nitrogen oxides","Activities of extraterritorial organisations and bodies","Tonne","0.19","s"
"2010","European Union (28 countries)","Methane","Total - All NACE activities","Tonne","18,605,881.44","s"
"2010","European Union (28 countries)","Methane","Agriculture, forestry and fishing","Tonne","9,599,874.54","s"
"2010","European Union (28 countries)","Methane","Mining and quarrying","Tonne","1,372,752.14","s"
"2010","European Union (28 countries)","Methane","Manufacturing","Tonne","390,107.7","s"
"2010","European Union (28 countries)","Methane","Electricity, gas, steam and air conditioning supply","Tonne","1,036,605.1","s"
"2010","European Union (28 countries)","Methane","Water supply; sewerage, waste management and remediation activities","Tonne","5,742,503.27","s"
"2010","European Union (28 countries)","Methane","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","47,201.36","s"
"2010","European Union (28 countries)","Methane","Transportation and storage","Tonne","320,383.13","s"
"2010","European Union (28 countries)","Methane","Accommodation and food service activities","Tonne","12,954.46","s"
"2010","European Union (28 countries)","Methane","Information and communication","Tonne","3,236.97","s"
"2010","European Union (28 countries)","Methane","Financial and insurance activities","Tonne","3,391.11","s"
"2010","European Union (28 countries)","Methane","Real estate activities","Tonne","8,599.58","s"
"2010","European Union (28 countries)","Methane","Professional, scientific and technical activities","Tonne","7,157.82","s"
"2010","European Union (28 countries)","Methane","Administrative and support service activities","Tonne","5,102.93","s"
"2010","European Union (28 countries)","Methane","Public administration and defence; compulsory social security","Tonne","21,678.48","s"
"2010","European Union (28 countries)","Methane","Education","Tonne","11,429.7","s"
"2010","European Union (28 countries)","Methane","Human health and social work activities","Tonne","9,847.75","s"
"2010","European Union (28 countries)","Methane","Arts, entertainment and recreation","Tonne","2,687.7","s"
"2010","European Union (28 countries)","Methane","Other service activities","Tonne","4,461.2","s"
"2010","European Union (28 countries)","Methane","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","2,097.1","s"
"2010","European Union (28 countries)","Methane","Activities of extraterritorial organisations and bodies","Tonne","0.45","s"
"2010","European Union (28 countries)","Nitrous oxide","Total - All NACE activities","Tonne","821,941","s"
"2010","European Union (28 countries)","Nitrous oxide","Agriculture, forestry and fishing","Tonne","645,794.27","s"
"2010","European Union (28 countries)","Nitrous oxide","Mining and quarrying","Tonne","2,632.52","s"
"2010","European Union (28 countries)","Nitrous oxide","Manufacturing","Tonne","71,781.58","s"
"2010","European Union (28 countries)","Nitrous oxide","Electricity, gas, steam and air conditioning supply","Tonne","27,079.47","s"
"2010","European Union (28 countries)","Nitrous oxide","Water supply; sewerage, waste management and remediation activities","Tonne","39,670.56","s"
"2010","European Union (28 countries)","Nitrous oxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","2,194.03","s"
"2010","European Union (28 countries)","Nitrous oxide","Transportation and storage","Tonne","17,982.41","s"
"2010","European Union (28 countries)","Nitrous oxide","Accommodation and food service activities","Tonne","495.37","s"
"2010","European Union (28 countries)","Nitrous oxide","Information and communication","Tonne","288.41","s"
"2010","European Union (28 countries)","Nitrous oxide","Financial and insurance activities","Tonne","194.21","s"
"2010","European Union (28 countries)","Nitrous oxide","Real estate activities","Tonne","201.91","s"
"2010","European Union (28 countries)","Nitrous oxide","Professional, scientific and technical activities","Tonne","398.37","s"
"2010","European Union (28 countries)","Nitrous oxide","Administrative and support service activities","Tonne","617.75","s"
"2010","European Union (28 countries)","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","870.24","s"
"2010","European Union (28 countries)","Nitrous oxide","Education","Tonne","345.68","s"
"2010","European Union (28 countries)","Nitrous oxide","Human health and social work activities","Tonne","7,459.21","s"
"2010","European Union (28 countries)","Nitrous oxide","Arts, entertainment and recreation","Tonne","149.5","s"
"2010","European Union (28 countries)","Nitrous oxide","Other service activities","Tonne","206.52","s"
"2010","European Union (28 countries)","Nitrous oxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","5.1","s"
"2010","European Union (28 countries)","Nitrous oxide","Activities of extraterritorial organisations and bodies","Tonne","0.05","s"
"2010","European Union (28 countries)","Carbon dioxide","Total - All NACE activities","Tonne","3,251,848,845","s"
"2010","European Union (28 countries)","Carbon dioxide","Agriculture, forestry and fishing","Tonne","104,309,472","s"
"2010","European Union (28 countries)","Carbon dioxide","Mining and quarrying","Tonne","53,798,467","s"
"2010","European Union (28 countries)","Carbon dioxide","Manufacturing","Tonne","917,264,698","s"
"2010","European Union (28 countries)","Carbon dioxide","Electricity, gas, steam and air conditioning supply","Tonne","1,279,938,466","s"
"2010","European Union (28 countries)","Carbon dioxide","Water supply; sewerage, waste management and remediation activities","Tonne","48,007,925","s"
"2010","European Union (28 countries)","Carbon dioxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","84,902,632","s"
"2010","European Union (28 countries)","Carbon dioxide","Transportation and storage","Tonne","513,650,723","s"
"2010","European Union (28 countries)","Carbon dioxide","Accommodation and food service activities","Tonne","20,585,023","s"
"2010","European Union (28 countries)","Carbon dioxide","Information and communication","Tonne","10,621,962","s"
"2010","European Union (28 countries)","Carbon dioxide","Financial and insurance activities","Tonne","8,124,622","s"
"2010","European Union (28 countries)","Carbon dioxide","Real estate activities","Tonne","8,632,612","s"
"2010","European Union (28 countries)","Carbon dioxide","Professional, scientific and technical activities","Tonne","19,872,476","s"
"2010","European Union (28 countries)","Carbon dioxide","Administrative and support service activities","Tonne","22,518,815","s"
"2010","European Union (28 countries)","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","30,725,089","s"
"2010","European Union (28 countries)","Carbon dioxide","Education","Tonne","22,588,031","s"
"2010","European Union (28 countries)","Carbon dioxide","Human health and social work activities","Tonne","29,579,411","s"
"2010","European Union (28 countries)","Carbon dioxide","Arts, entertainment and recreation","Tonne","7,658,891","s"
"2010","European Union (28 countries)","Carbon dioxide","Other service activities","Tonne","10,824,651","s"
"2010","European Union (28 countries)","Carbon dioxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","274,559","s"
"2010","European Union (28 countries)","Carbon dioxide","Activities of extraterritorial organisations and bodies","Tonne","731","s"
"2010","European Union (27 countries)","Nitrogen oxides","Total - All NACE activities","Tonne","10,398,165.93","s"
"2010","European Union (27 countries)","Nitrogen oxides","Agriculture, forestry and fishing","Tonne","1,105,713.25","s"
"2010","European Union (27 countries)","Nitrogen oxides","Mining and quarrying","Tonne","145,115.44","s"
"2010","European Union (27 countries)","Nitrogen oxides","Manufacturing","Tonne","1,521,849.85","s"
"2010","European Union (27 countries)","Nitrogen oxides","Electricity, gas, steam and air conditioning supply","Tonne","1,689,442.32","s"
"2010","European Union (27 countries)","Nitrogen oxides","Water supply; sewerage, waste management and remediation activities","Tonne","146,939.44","s"
"2010","European Union (27 countries)","Nitrogen oxides","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","287,667.79","s"
"2010","European Union (27 countries)","Nitrogen oxides","Transportation and storage","Tonne","4,717,528.59","s"
"2010","European Union (27 countries)","Nitrogen oxides","Accommodation and food service activities","Tonne","30,284.59","s"
"2010","European Union (27 countries)","Nitrogen oxides","Information and communication","Tonne","33,648.74","s"
"2010","European Union (27 countries)","Nitrogen oxides","Financial and insurance activities","Tonne","20,633.68","s"
"2010","European Union (27 countries)","Nitrogen oxides","Real estate activities","Tonne","19,334.85","s"
"2010","European Union (27 countries)","Nitrogen oxides","Professional, scientific and technical activities","Tonne","52,834.92","s"
"2010","European Union (27 countries)","Nitrogen oxides","Administrative and support service activities","Tonne","80,766.81","s"
"2010","European Union (27 countries)","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","115,187.12","s"
"2010","European Union (27 countries)","Nitrogen oxides","Education","Tonne","46,297.39","s"
"2010","European Union (27 countries)","Nitrogen oxides","Human health and social work activities","Tonne","50,858.91","s"
"2010","European Union (27 countries)","Nitrogen oxides","Arts, entertainment and recreation","Tonne","18,244.86","s"
"2010","European Union (27 countries)","Nitrogen oxides","Other service activities","Tonne","28,497.75","s"
"2010","European Union (27 countries)","Nitrogen oxides","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","384.73","s"
"2010","European Union (27 countries)","Nitrogen oxides","Activities of extraterritorial organisations and bodies","Tonne","0.19","s"
"2010","European Union (27 countries)","Methane","Total - All NACE activities","Tonne","18,449,199.99","s"
"2010","European Union (27 countries)","Methane","Agriculture, forestry and fishing","Tonne","9,553,181.44","s"
"2010","European Union (27 countries)","Methane","Mining and quarrying","Tonne","1,359,455.11","s"
"2010","European Union (27 countries)","Methane","Manufacturing","Tonne","383,132.77","s"
"2010","European Union (27 countries)","Methane","Electricity, gas, steam and air conditioning supply","Tonne","1,003,248.72","s"
"2010","European Union (27 countries)","Methane","Water supply; sewerage, waste management and remediation activities","Tonne","5,699,713.68","s"
"2010","European Union (27 countries)","Methane","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","47,156.29","s"
"2010","European Union (27 countries)","Methane","Transportation and storage","Tonne","307,008.98","s"
"2010","European Union (27 countries)","Methane","Accommodation and food service activities","Tonne","12,949.01","s"
"2010","European Union (27 countries)","Methane","Information and communication","Tonne","3,227.35","s"
"2010","European Union (27 countries)","Methane","Financial and insurance activities","Tonne","3,382.21","s"
"2010","European Union (27 countries)","Methane","Real estate activities","Tonne","8,581.1","s"
"2010","European Union (27 countries)","Methane","Professional, scientific and technical activities","Tonne","7,140.9","s"
"2010","European Union (27 countries)","Methane","Administrative and support service activities","Tonne","5,090.59","s"
"2010","European Union (27 countries)","Methane","Public administration and defence; compulsory social security","Tonne","21,663.38","s"
"2010","European Union (27 countries)","Methane","Education","Tonne","11,419.73","s"
"2010","European Union (27 countries)","Methane","Human health and social work activities","Tonne","9,837.09","s"
"2010","European Union (27 countries)","Methane","Arts, entertainment and recreation","Tonne","2,684.71","s"
"2010","European Union (27 countries)","Methane","Other service activities","Tonne","4,452.58","s"
"2010","European Union (27 countries)","Methane","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","2,096.34","s"
"2010","European Union (27 countries)","Methane","Activities of extraterritorial organisations and bodies","Tonne","0.45","s"
"2010","European Union (27 countries)","Nitrous oxide","Total - All NACE activities","Tonne","814,388.26","s"
"2010","European Union (27 countries)","Nitrous oxide","Agriculture, forestry and fishing","Tonne","641,351.66","s"
"2010","European Union (27 countries)","Nitrous oxide","Mining and quarrying","Tonne","2,631.19","s"
"2010","European Union (27 countries)","Nitrous oxide","Manufacturing","Tonne","69,133.54","s"
"2010","European Union (27 countries)","Nitrous oxide","Electricity, gas, steam and air conditioning supply","Tonne","27,010.99","s"
"2010","European Union (27 countries)","Nitrous oxide","Water supply; sewerage, waste management and remediation activities","Tonne","39,409.79","s"
"2010","European Union (27 countries)","Nitrous oxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","2,181.3","s"
"2010","European Union (27 countries)","Nitrous oxide","Transportation and storage","Tonne","17,921.99","s"
"2010","European Union (27 countries)","Nitrous oxide","Accommodation and food service activities","Tonne","494.74","s"
"2010","European Union (27 countries)","Nitrous oxide","Information and communication","Tonne","286.95","s"
"2010","European Union (27 countries)","Nitrous oxide","Financial and insurance activities","Tonne","193.66","s"
"2010","European Union (27 countries)","Nitrous oxide","Real estate activities","Tonne","200.72","s"
"2010","European Union (27 countries)","Nitrous oxide","Professional, scientific and technical activities","Tonne","395.84","s"
"2010","European Union (27 countries)","Nitrous oxide","Administrative and support service activities","Tonne","615.68","s"
"2010","European Union (27 countries)","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","868.12","s"
"2010","European Union (27 countries)","Nitrous oxide","Education","Tonne","344.73","s"
"2010","European Union (27 countries)","Nitrous oxide","Human health and social work activities","Tonne","7,458","s"
"2010","European Union (27 countries)","Nitrous oxide","Arts, entertainment and recreation","Tonne","149.08","s"
"2010","European Union (27 countries)","Nitrous oxide","Other service activities","Tonne","204.99","s"
"2010","European Union (27 countries)","Nitrous oxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","5.08","s"
"2010","European Union (27 countries)","Nitrous oxide","Activities of extraterritorial organisations and bodies","Tonne","0.05","s"
"2010","European Union (27 countries)","Carbon dioxide","Total - All NACE activities","Tonne","3,235,883,664","s"
"2010","European Union (27 countries)","Carbon dioxide","Agriculture, forestry and fishing","Tonne","103,435,550","s"
"2010","European Union (27 countries)","Carbon dioxide","Mining and quarrying","Tonne","53,540,284","s"
"2010","European Union (27 countries)","Carbon dioxide","Manufacturing","Tonne","910,979,052","s"
"2010","European Union (27 countries)","Carbon dioxide","Electricity, gas, steam and air conditioning supply","Tonne","1,275,013,286","s"
"2010","European Union (27 countries)","Carbon dioxide","Water supply; sewerage, waste management and remediation activities","Tonne","47,828,176","s"
"2010","European Union (27 countries)","Carbon dioxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","84,330,668","s"
"2010","European Union (27 countries)","Carbon dioxide","Transportation and storage","Tonne","512,303,587","s"
"2010","European Union (27 countries)","Carbon dioxide","Accommodation and food service activities","Tonne","20,537,907","s"
"2010","European Union (27 countries)","Carbon dioxide","Information and communication","Tonne","10,540,173","s"
"2010","European Union (27 countries)","Carbon dioxide","Financial and insurance activities","Tonne","8,064,778","s"
"2010","European Union (27 countries)","Carbon dioxide","Real estate activities","Tonne","8,500,370","s"
"2010","European Union (27 countries)","Carbon dioxide","Professional, scientific and technical activities","Tonne","19,725,481","s"
"2010","European Union (27 countries)","Carbon dioxide","Administrative and support service activities","Tonne","22,408,152","s"
"2010","European Union (27 countries)","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","30,606,315","s"
"2010","European Union (27 countries)","Carbon dioxide","Education","Tonne","22,516,471","s"
"2010","European Union (27 countries)","Carbon dioxide","Human health and social work activities","Tonne","29,495,541","s"
"2010","European Union (27 countries)","Carbon dioxide","Arts, entertainment and recreation","Tonne","7,634,230","s"
"2010","European Union (27 countries)","Carbon dioxide","Other service activities","Tonne","10,739,124","s"
"2010","European Union (27 countries)","Carbon dioxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","269,696","s"
"2010","European Union (27 countries)","Carbon dioxide","Activities of extraterritorial organisations and bodies","Tonne","731","s"
"2010","Belgium","Nitrogen oxides","Total - All NACE activities","Tonne","186,077.8",""
"2010","Belgium","Nitrogen oxides","Agriculture, forestry and fishing","Tonne","19,584.16",""
"2010","Belgium","Nitrogen oxides","Mining and quarrying","Tonne","156.72",""
"2010","Belgium","Nitrogen oxides","Manufacturing","Tonne","56,333.64",""
"2010","Belgium","Nitrogen oxides","Electricity, gas, steam and air conditioning supply","Tonne","15,229.65",""
"2010","Belgium","Nitrogen oxides","Water supply; sewerage, waste management and remediation activities","Tonne","7,466.5",""
"2010","Belgium","Nitrogen oxides","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","4,994.43",""
"2010","Belgium","Nitrogen oxides","Transportation and storage","Tonne","48,975.11",""
"2010","Belgium","Nitrogen oxides","Accommodation and food service activities","Tonne","654.42",""
"2010","Belgium","Nitrogen oxides","Information and communication","Tonne","1,616.33",""
"2010","Belgium","Nitrogen oxides","Financial and insurance activities","Tonne","1,198.91",""
"2010","Belgium","Nitrogen oxides","Real estate activities","Tonne","497.96",""
"2010","Belgium","Nitrogen oxides","Professional, scientific and technical activities","Tonne","2,893.28",""
"2010","Belgium","Nitrogen oxides","Administrative and support service activities","Tonne","4,398.24",""
"2010","Belgium","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","4,093.04",""
"2010","Belgium","Nitrogen oxides","Education","Tonne","1,390.33",""
"2010","Belgium","Nitrogen oxides","Human health and social work activities","Tonne","4,012.94",""
"2010","Belgium","Nitrogen oxides","Arts, entertainment and recreation","Tonne","390.91",""
"2010","Belgium","Nitrogen oxides","Other service activities","Tonne","1,077.92",""
"2010","Belgium","Nitrogen oxides","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2010","Belgium","Nitrogen oxides","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2010","Belgium","Methane","Total - All NACE activities","Tonne","365,495.58",""
"2010","Belgium","Methane","Agriculture, forestry and fishing","Tonne","269,983.15",""
"2010","Belgium","Methane","Mining and quarrying","Tonne","1.09",""
"2010","Belgium","Methane","Manufacturing","Tonne","3,703.02",""
"2010","Belgium","Methane","Electricity, gas, steam and air conditioning supply","Tonne","22,828.91",""
"2010","Belgium","Methane","Water supply; sewerage, waste management and remediation activities","Tonne","66,990.67",""
"2010","Belgium","Methane","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","335.94",""
"2010","Belgium","Methane","Transportation and storage","Tonne","222.61",""
"2010","Belgium","Methane","Accommodation and food service activities","Tonne","107.39",""
"2010","Belgium","Methane","Information and communication","Tonne","151.14",""
"2010","Belgium","Methane","Financial and insurance activities","Tonne","37.29",""
"2010","Belgium","Methane","Real estate activities","Tonne","10.12",""
"2010","Belgium","Methane","Professional, scientific and technical activities","Tonne","160.56",""
"2010","Belgium","Methane","Administrative and support service activities","Tonne","108.04",""
"2010","Belgium","Methane","Public administration and defence; compulsory social security","Tonne","169.49",""
"2010","Belgium","Methane","Education","Tonne","196.26",""
"2010","Belgium","Methane","Human health and social work activities","Tonne","196.01",""
"2010","Belgium","Methane","Arts, entertainment and recreation","Tonne","35.3",""
"2010","Belgium","Methane","Other service activities","Tonne","45.14",""
"2010","Belgium","Methane","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2010","Belgium","Methane","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2010","Belgium","Nitrous oxide","Total - All NACE activities","Tonne","24,100.99",""
"2010","Belgium","Nitrous oxide","Agriculture, forestry and fishing","Tonne","12,573.89",""
"2010","Belgium","Nitrous oxide","Mining and quarrying","Tonne","1.52",""
"2010","Belgium","Nitrous oxide","Manufacturing","Tonne","9,150.64",""
"2010","Belgium","Nitrous oxide","Electricity, gas, steam and air conditioning supply","Tonne","321.56",""
"2010","Belgium","Nitrous oxide","Water supply; sewerage, waste management and remediation activities","Tonne","1,073.12",""
"2010","Belgium","Nitrous oxide","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","50.41",""
"2010","Belgium","Nitrous oxide","Transportation and storage","Tonne","300.82",""
"2010","Belgium","Nitrous oxide","Accommodation and food service activities","Tonne","8.78",""
"2010","Belgium","Nitrous oxide","Information and communication","Tonne","36.94",""
"2010","Belgium","Nitrous oxide","Financial and insurance activities","Tonne","14.33",""
"2010","Belgium","Nitrous oxide","Real estate activities","Tonne","5.16",""
"2010","Belgium","Nitrous oxide","Professional, scientific and technical activities","Tonne","36.66",""
"2010","Belgium","Nitrous oxide","Administrative and support service activities","Tonne","37.93",""
"2010","Belgium","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","50.15",""
"2010","Belgium","Nitrous oxide","Education","Tonne","12.44",""
"2010","Belgium","Nitrous oxide","Human health and social work activities","Tonne","311.86",""
"2010","Belgium","Nitrous oxide","Arts, entertainment and recreation","Tonne","3.36",""
"2010","Belgium","Nitrous oxide","Other service activities","Tonne","9.72",""
"2010","Belgium","Nitrous oxide","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2010","Belgium","Nitrous oxide","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2010","Belgium","Carbon dioxide","Total - All NACE activities","Tonne","88,241,880",""
