TIME,GEO,Agriculture,Mining,Manufacturing,Electricity_Gas_Steam,Water_management,Transportation_Storage,Accomodation_Food,Information_Communication,Financial_Insurance,RealEstate,Professional_Scientific_Technical,Administration_Defence_SocialSecurity,Education,Health_SocialWork,Arts_Entertainment,OtherService,Households_Employers,Extraterritorial_Org
2006,Malta,12045,5483,47201,2004681,5535,29569,1511548,2924,3748,2731,1949,5693,16942,5088,1799,3366,1152,2405,0,305
2006,Netherlands,8686957,2419627,46339619,50809380,7325883,5279330,27573897,1155560,343543,818082,765423,1047930,2421435,2467427,956918,1949892,689844,763115,0,0
2006,Austria,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,Poland,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,Portugal,2248700,326300,18490300,19619200,566800,2616100,6983900,519800,78300,117500,27300,113500,259600,757000,127400,664500,94600,90100,0,0
2006,Romania,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,Slovenia,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,Slovakia,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,Finland,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,Sweden,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,United Kingdom,6548455,20968743,113037506,185485287,3525743,12242818,91725889,2956740,1297240,155180,662596,2040129,2662937,7982344,3763540,4299677,1309670,1301168,217094,0
2006,Norway,1951534,13272638,12163744,664177,111419,482575,21133327,68899,26225,114377,31518,0,0,295273,108166,308635,0,320535,0,0
2006,Switzerland,910867,83589,9282890,654952,2480547,1917872,6130258,707633,184199,497396,200513,536799,272947,1415789,68314,768839,213051,280745,0,0
2006,Serbia,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2006,Turkey,10888921,2783948,119242432,88249715,889686,694359,16577726,35027,59293,83772,55025,142326,1058645,57029,53105,58185,20230,104826,0,24061
2007,European Union (28 countries),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2007,European Union (27 countries),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2007,Belgium,2372828,12668,42226479,22463835,1081941,2606592,13398582,420754,565979,274011,122932,833794,1388408,1540693,997292,1125743,184199,319392,0,0
2007,Bulgaria,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2007,Czech Republic,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2007,Denmark,2490526,2357283,7643939,22997855,1088530,1217009,50154211,144295,115911,71713,123321,194118,306348,419378,136051,208008,74720,108809,0,0
2007,Germany (until 1990 former territory of the FRG),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2007,Estonia,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2007,Ireland,1479027,384591,9063726,13933850,122253,1602238,3916890,377102,156463,72725,46612,129535,139981,545699,337813,119495,61813,109061,0,0
2007,Greece,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2007,Spain,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2007,France,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2007,Croatia,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2007,Italy,8835382,1828058,140155468,137663343,10061542,7300897,57248077,2017059,259480,479980,255548,864728,2159661,2413046,35399,1239993,399510,680231,0,0
2007,Cyprus,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2007,Latvia,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2007,Lithuania,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2007,Luxembourg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2007,Hungary,1729354,609518,11686042,20050987,295326,1434631,4303217,127612,456529,281332,474412,335783,442090,705595,320783,259696,66848,115323,900,0
2007,Malta,13607,5770,48546,2046841,5917,33538,3184918,3402,4328,3057,2193,6448,17677,5930,2019,3875,1325,2618,0,306
2007,Netherlands,9243456,2262914,46941412,52667767,7754578,4985408,28850923,1010164,303724,714869,672017,972795,2475801,2255444,821569,1668048,608425,674854,0,0
2007,Austria,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2007,Poland,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2007,Portugal,2150100,373900,18786400,17088700,573900,2562800,6708000,576100,75800,114200,25000,112000,269000,779200,112800,664600,96900,90100,0,0
2007,Romania,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2007,Slovenia,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2007,Slovakia,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2007,Finland,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2007,Sweden,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2007,United Kingdom,6498757,20723811,113054868,180864636,3423046,12521878,92752217,2864620,1306651,167133,637935,1983017,2719218,7909680,3629987,4204765,1256649,1222995,218707,0
2007,Norway,1889686,14656054,12078354,980625,110742,502175,22292245,73808,26985,101815,34699,0,0,223969,87200,284788,0,311934,0,0
2007,Switzerland,893344,80890,8960341,582208,2376059,1755572,6317196,693765,160452,429029,190539,512442,257442,1325535,62812,764423,240516,316875,0,0
2007,Serbia,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2007,Turkey,11800061,3039105,121554559,105408793,991940,785850,19404827,39861,67476,95334,62619,161966,1204758,64900,60434,66203,23022,119292,0,27382
2008,European Union (28 countries),104387152,59306457,1031105657,1367342300,47442422,83553735,557787061,20497196,11235015,8123845,8426623,21562541,24476346,30994772,23017722,28312360,8140177,11437404,279640,864
2008,European Union (27 countries),103409440,58969630,1023722605,1361273032,47201268,82891169,556310654,20444853,11145717,8066276,8293052,21399642,24354243,30870871,22946400,28224584,8114251,11337248,275087,864
2008,Belgium,2166106,16912,42400119,20452500,1109055,2677086,11458407,492327,623217,354473,134025,968130,1359166,1589071,1005340,1217352,201396,326751,0,0
2008,Bulgaria,1169499,248853,9893193,34049425,84434,420280,4167711,61589,37868,29874,18259,53426,58684,82852,430057,133336,18022,17579,0,0
2008,Czech Republic,1188905,4564211,25708676,55955910,862230,910511,10126672,115104,110676,91432,1231676,158323,322753,625553,270647,406108,79171,61021,0,0
2008,Denmark,2537516,2139257,6796945,20837400,1172915,1098741,48072406,130598,128719,73360,108726,181695,275771,283657,120576,199032,64117,94360,0,0
2008,Germany (until 1990 former territory of the FRG),12302593,10757833,178297945,356336072,8985308,17706054,89519686,3817442,4219191,2184668,1162283,8548420,1200850,3496254,5426925,7507678,2924175,4364539,0,0
2008,Estonia,221840,118802,2343711,12001140,37874,138156,1549901,22562,11947,5133,66085,35102,35797,177428,52806,18761,16828,15245,0,0
2008,Ireland,1408126,360299,8606982,14007230,374530,1625617,3352864,440973,156225,72050,41181,98220,137089,562086,368391,127110,75384,113486,0,0
2008,Greece,2508200,5813,21943462,53883250,3680,445479,8377159,132067,43550,50142,5162,112600,52684,264591,155529,117896,23513,102115,34849,0
2008,Spain,11422643,4835314,98365487,90811247,1023806,4333181,52371061,1440282,422112,209451,68697,343716,1819783,1506195,783694,619372,59606,207584,0,0
2008,France,14376624,1545615,119283308,39925081,10053779,9288138,46009335,3874185,1257401,1262757,574617,3037096,7808505,4071320,3307162,5013426,653455,1126831,0,0
2008,Croatia,977712,336828,7383052,6069268,241154,662566,1476407,52343,89297,57569,133571,162898,122103,123901,71322,87776,25926,100156,4553,0
2008,Italy,8493191,2513114,136335227,132204359,9045541,7529530,58804051,2240579,273561,508227,278958,899881,2186935,2311280,37729,1354641,431598,724324,0,0
2008,Cyprus,88912,38616,1807971,3993374,9296,182788,929112,54560,8022,29238,4016,14929,32944,61550,43020,6904,7713,14660,0,0
2008,Latvia,453222,45348,1453565,2018980,38732,532256,3144292,33703,22944,13534,48551,58694,87579,117213,41877,55909,35194,16174,0,0
2008,Lithuania,237936,12100,5593499,3192452,10909,113105,5458139,14247,10851,8665,12529,22830,22610,53949,53297,33119,8211,14294,824,459
2008,Luxembourg,56200,7600,1735302,1130600,30700,186100,3606700,23000,45600,263000,5800,22798,19235,22700,23800,32200,15300,5587,0,0
2008,Hungary,1762429,633741,11487164,19075440,292681,1516554,4093370,119888,431005,251054,443426,334515,446383,684461,292071,235142,63185,112257,674,0
2008,Malta,13652,5580,47551,2003835,5756,35775,2630891,3662,4643,3237,2327,6864,18135,6387,2140,4155,1419,2739,0,308
2008,Netherlands,9998256,2223304,46284644,52676800,8600109,5233259,29458435,1108053,322038,753120,739824,1054061,2536403,2349796,924054,1860303,666335,738040,0,0
2008,Austria,1571518,1262981,28220382,10392373,263277,1315929,6692475,522769,163301,107459,51026,204399,279961,280933,835683,289550,234201,358415,0,0
2008,Poland,16906003,3036441,64664262,159866857,405187,7107669,24286513,851695,722716,1078958,597458,1465275,1161120,2849318,3280591,2259921,452046,645361,0,0
2008,Portugal,2095300,351200,18132200,16431800,593300,2417500,6743300,597300,75900,126000,22800,119500,268000,631700,107800,623300,93900,88400,0,0
2008,Romania,975012,1604824,32808136,39901256,687658,1813043,9805205,158942,285136,218381,466384,519886,373684,446606,237008,311643,86876,294035,18429,79
2008,Slovenia,257494,156012,4160379,8658913,4809,0,4456439,94110,12295,33004,88005,47440,43207,16226,104257,105118,33004,56926,0,0
