TIME,GEO,INDUSTRY,EMISSION;;
2011,Norway,Activities of extraterritorial organisations and bodies,0;;
"2011,Switzerland,Total - All NACE activities,""26,299,035""";;
"2011,Switzerland,""Agriculture, forestry and fishing"",""859,326""";;
"2011,Switzerland,Mining and quarrying,""71,411""";;
"2011,Switzerland,Manufacturing,""8,307,104""";;
"2011,Switzerland,""Electricity, gas, steam and air conditioning supply"",""525,793""";;
"2011,Switzerland,""Water supply";" sewerage, waste management and remediation activities"",""2,341,505""";
2011,Switzerland,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""1,733,345""";
"2011,Switzerland,Transportation and storage,""6,856,104""";;
"2011,Switzerland,Accommodation and food service activities,""657,536""";;
"2011,Switzerland,Information and communication,""147,221""";;
"2011,Switzerland,Financial and insurance activities,""411,128""";;
"2011,Switzerland,Real estate activities,""74,317""";;
"2011,Switzerland,""Professional, scientific and technical activities"",""569,599""";;
"2011,Switzerland,Administrative and support service activities,""256,945""";;
2011,Switzerland,Public administration and defence;" compulsory social security,""1,254,561""";
"2011,Switzerland,Education,""66,762""";;
"2011,Switzerland,Human health and social work activities,""679,426""";;
"2011,Switzerland,""Arts, entertainment and recreation"",""102,168""";;
"2011,Switzerland,Other service activities,""271,031""";;
2011,Switzerland,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2011,Switzerland,Activities of extraterritorial organisations and bodies,0;;
2011,Serbia,Total - All NACE activities,:;;
"2011,Serbia,""Agriculture, forestry and fishing"",:";;
2011,Serbia,Mining and quarrying,:;;
2011,Serbia,Manufacturing,:;;
"2011,Serbia,""Electricity, gas, steam and air conditioning supply"",:";;
"2011,Serbia,""Water supply";" sewerage, waste management and remediation activities"",:";
2011,Serbia,Wholesale and retail trade; repair of motor vehicles and motorcycles,:;
2011,Serbia,Transportation and storage,:;;
2011,Serbia,Accommodation and food service activities,:;;
2011,Serbia,Information and communication,:;;
2011,Serbia,Financial and insurance activities,:;;
2011,Serbia,Real estate activities,:;;
"2011,Serbia,""Professional, scientific and technical activities"",:";;
2011,Serbia,Administrative and support service activities,:;;
2011,Serbia,Public administration and defence; compulsory social security,:;
2011,Serbia,Education,:;;
2011,Serbia,Human health and social work activities,:;;
"2011,Serbia,""Arts, entertainment and recreation"",:";;
2011,Serbia,Other service activities,:;;
2011,Serbia,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,:;
2011,Serbia,Activities of extraterritorial organisations and bodies,:;;
"2011,Turkey,Total - All NACE activities,""263,863,051""";;
"2011,Turkey,""Agriculture, forestry and fishing"",""16,326,704""";;
"2011,Turkey,Mining and quarrying,""1,659,518""";;
"2011,Turkey,Manufacturing,""113,917,878""";;
"2011,Turkey,""Electricity, gas, steam and air conditioning supply"",""105,519,484""";;
"2011,Turkey,""Water supply";" sewerage, waste management and remediation activities"",""445,375""";
2011,Turkey,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""760,280""";
"2011,Turkey,Transportation and storage,""17,162,216""";;
"2011,Turkey,Accommodation and food service activities,""38,324""";;
"2011,Turkey,Information and communication,""64,874""";;
"2011,Turkey,Financial and insurance activities,""91,658""";;
"2011,Turkey,Real estate activities,""60,204""";;
"2011,Turkey,""Professional, scientific and technical activities"",""155,703""";;
"2011,Turkey,Administrative and support service activities,""1,158,300""";;
2011,Turkey,Public administration and defence;" compulsory social security,""62,398""";
"2011,Turkey,Education,""58,104""";;
"2011,Turkey,Human health and social work activities,""63,600""";;
"2011,Turkey,""Arts, entertainment and recreation"",""22,134""";;
"2011,Turkey,Other service activities,""114,683""";;
2011,Turkey,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
"2011,Turkey,Activities of extraterritorial organisations and bodies,""26,326""";;
"2012,European Union (28 countries),Total - All NACE activities,""3,119,634,989""";;
"2012,European Union (28 countries),""Agriculture, forestry and fishing"",""100,962,673""";;
"2012,European Union (28 countries),Mining and quarrying,""48,381,646""";;
"2012,European Union (28 countries),Manufacturing,""859,285,980""";;
"2012,European Union (28 countries),""Electricity, gas, steam and air conditioning supply"",""1,262,803,832""";;
"2012,European Union (28 countries),""Water supply";" sewerage, waste management and remediation activities"",""45,351,261""";
2012,European Union (28 countries),Wholesale and retail trade;" repair of motor vehicles and motorcycles,""78,267,560""";
"2012,European Union (28 countries),Transportation and storage,""493,321,875""";;
"2012,European Union (28 countries),Accommodation and food service activities,""19,099,940""";;
"2012,European Union (28 countries),Information and communication,""9,710,771""";;
"2012,European Union (28 countries),Financial and insurance activities,""7,205,193""";;
"2012,European Union (28 countries),Real estate activities,""7,474,893""";;
"2012,European Union (28 countries),""Professional, scientific and technical activities"",""18,473,578""";;
"2012,European Union (28 countries),Administrative and support service activities,""21,258,918""";;
2012,European Union (28 countries),Public administration and defence;" compulsory social security,""26,962,663""";
"2012,European Union (28 countries),Education,""19,593,632""";;
"2012,European Union (28 countries),Human health and social work activities,""26,409,736""";;
"2012,European Union (28 countries),""Arts, entertainment and recreation"",""6,869,226""";;
"2012,European Union (28 countries),Other service activities,""9,793,974""";;
2012,European Union (28 countries),Activities of households as employers;" undifferentiated goods- and services-producing activities of households for own use,""280,526""";
2012,European Union (28 countries),Activities of extraterritorial organisations and bodies,637;;
"2012,European Union (27 countries),Total - All NACE activities,""3,105,747,460""";;
"2012,European Union (27 countries),""Agriculture, forestry and fishing"",""100,134,346""";;
"2012,European Union (27 countries),Mining and quarrying,""48,164,246""";;
"2012,European Union (27 countries),Manufacturing,""854,119,988""";;
"2012,European Union (27 countries),""Electricity, gas, steam and air conditioning supply"",""1,258,189,512""";;
"2012,European Union (27 countries),""Water supply";" sewerage, waste management and remediation activities"",""45,199,789""";
2012,European Union (27 countries),Wholesale and retail trade;" repair of motor vehicles and motorcycles,""77,770,405""";
"2012,European Union (27 countries),Transportation and storage,""492,201,564""";;
"2012,European Union (27 countries),Accommodation and food service activities,""19,060,630""";;
"2012,European Union (27 countries),Information and communication,""9,640,362""";;
"2012,European Union (27 countries),Financial and insurance activities,""7,155,880""";;
"2012,European Union (27 countries),Real estate activities,""7,365,948""";;
"2012,European Union (27 countries),""Professional, scientific and technical activities"",""18,347,512""";;
"2012,European Union (27 countries),Administrative and support service activities,""21,164,879""";;
2012,European Union (27 countries),Public administration and defence;" compulsory social security,""26,860,980""";
"2012,European Union (27 countries),Education,""19,534,280""";;
"2012,European Union (27 countries),Human health and social work activities,""26,339,300""";;
"2012,European Union (27 countries),""Arts, entertainment and recreation"",""6,848,611""";;
"2012,European Union (27 countries),Other service activities,""9,721,153""";;
2012,European Union (27 countries),Activities of households as employers;" undifferentiated goods- and services-producing activities of households for own use,""276,592""";
2012,European Union (27 countries),Activities of extraterritorial organisations and bodies,637;;
"2012,Belgium,Total - All NACE activities,""80,060,362""";;
"2012,Belgium,""Agriculture, forestry and fishing"",""2,121,278""";;
"2012,Belgium,Mining and quarrying,""24,733""";;
"2012,Belgium,Manufacturing,""32,296,945""";;
"2012,Belgium,""Electricity, gas, steam and air conditioning supply"",""18,423,269""";;
"2012,Belgium,""Water supply";" sewerage, waste management and remediation activities"",""1,064,895""";
2012,Belgium,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""2,224,597""";
"2012,Belgium,Transportation and storage,""12,755,709""";;
"2012,Belgium,Accommodation and food service activities,""612,871""";;
"2012,Belgium,Information and communication,""676,136""";;
"2012,Belgium,Financial and insurance activities,""401,860""";;
"2012,Belgium,Real estate activities,""136,512""";;
"2012,Belgium,""Professional, scientific and technical activities"",""996,950""";;
"2012,Belgium,Administrative and support service activities,""1,150,188""";;
2012,Belgium,Public administration and defence;" compulsory social security,""1,437,113""";
"2012,Belgium,Education,""953,943""";;
"2012,Belgium,Human health and social work activities,""1,339,174""";;
"2012,Belgium,""Arts, entertainment and recreation"",""201,264""";;
"2012,Belgium,Other service activities,""336,161""";;
2012,Belgium,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2012,Belgium,Activities of extraterritorial organisations and bodies,0;;
"2012,Bulgaria,Total - All NACE activities,""46,131,096""";;
"2012,Bulgaria,""Agriculture, forestry and fishing"",""1,085,916""";;
"2012,Bulgaria,Mining and quarrying,""214,400""";;
"2012,Bulgaria,Manufacturing,""5,886,468""";;
"2012,Bulgaria,""Electricity, gas, steam and air conditioning supply"",""32,344,494""";;
"2012,Bulgaria,""Water supply";" sewerage, waste management and remediation activities"",""98,738""";
2012,Bulgaria,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""453,377""";
"2012,Bulgaria,Transportation and storage,""4,740,149""";;
"2012,Bulgaria,Accommodation and food service activities,""81,937""";;
"2012,Bulgaria,Information and communication,""32,962""";;
"2012,Bulgaria,Financial and insurance activities,""25,289""";;
"2012,Bulgaria,Real estate activities,""23,714""";;
"2012,Bulgaria,""Professional, scientific and technical activities"",""50,681""";;
"2012,Bulgaria,Administrative and support service activities,""61,151""";;
2012,Bulgaria,Public administration and defence;" compulsory social security,""66,743""";
"2012,Bulgaria,Education,""211,598""";;
"2012,Bulgaria,Human health and social work activities,""72,026""";;
"2012,Bulgaria,""Arts, entertainment and recreation"",""17,878""";;
"2012,Bulgaria,Other service activities,""26,129""";;
2012,Bulgaria,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2012,Bulgaria,Activities of extraterritorial organisations and bodies,0;;
"2012,Czech Republic,Total - All NACE activities,""90,575,915""";;
"2012,Czech Republic,""Agriculture, forestry and fishing"",""1,119,667""";;
"2012,Czech Republic,Mining and quarrying,""4,273,553""";;
"2012,Czech Republic,Manufacturing,""17,270,498""";;
"2012,Czech Republic,""Electricity, gas, steam and air conditioning supply"",""52,681,203""";;
"2012,Czech Republic,""Water supply";" sewerage, waste management and remediation activities"",""732,356""";
2012,Czech Republic,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""1,220,590""";
"2012,Czech Republic,Transportation and storage,""8,465,129""";;
"2012,Czech Republic,Accommodation and food service activities,""194,173""";;
"2012,Czech Republic,Information and communication,""106,621""";;
"2012,Czech Republic,Financial and insurance activities,""87,664""";;
"2012,Czech Republic,Real estate activities,""918,758""";;
"2012,Czech Republic,""Professional, scientific and technical activities"",""220,241""";;
"2012,Czech Republic,Administrative and support service activities,""228,365""";;
2012,Czech Republic,Public administration and defence;" compulsory social security,""537,523""";
"2012,Czech Republic,Education,""232,337""";;
"2012,Czech Republic,Human health and social work activities,""411,162""";;
"2012,Czech Republic,""Arts, entertainment and recreation"",""70,200""";;
"2012,Czech Republic,Other service activities,""60,874""";;
2012,Czech Republic,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2012,Czech Republic,Activities of extraterritorial organisations and bodies,0;;
"2012,Denmark,Total - All NACE activities,""70,049,156""";;
"2012,Denmark,""Agriculture, forestry and fishing"",""2,233,184""";;
"2012,Denmark,Mining and quarrying,""1,775,640""";;
"2012,Denmark,Manufacturing,""5,772,297""";;
"2012,Denmark,""Electricity, gas, steam and air conditioning supply"",""13,474,489""";;
"2012,Denmark,""Water supply";" sewerage, waste management and remediation activities"",""1,128,041""";
2012,Denmark,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""1,005,815""";
"2012,Denmark,Transportation and storage,""41,514,663""";;
"2012,Denmark,Accommodation and food service activities,""113,280""";;
"2012,Denmark,Information and communication,""91,792""";;
"2012,Denmark,Financial and insurance activities,""55,159""";;
"2012,Denmark,Real estate activities,""134,007""";;
"2012,Denmark,""Professional, scientific and technical activities"",""154,625""";;
"2012,Denmark,Administrative and support service activities,""220,641""";;
2012,Denmark,Public administration and defence;" compulsory social security,""368,555""";
"2012,Denmark,Education,""152,957""";;
"2012,Denmark,Human health and social work activities,""182,509""";;
"2012,Denmark,""Arts, entertainment and recreation"",""66,027""";;
"2012,Denmark,Other service activities,""71,433""";;
2012,Denmark,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2012,Denmark,Activities of extraterritorial organisations and bodies,0;;
"2012,Germany,Total - All NACE activities,""698,312,191""";;
"2012,Germany,""Agriculture, forestry and fishing"",""12,378,367""";;
"2012,Germany,Mining and quarrying,""8,166,591""";;
"2012,Germany,Manufacturing,""165,500,985""";;
"2012,Germany,""Electricity, gas, steam and air conditioning supply"",""357,835,133""";;
"2012,Germany,""Water supply";" sewerage, waste management and remediation activities"",""7,494,110""";
2012,Germany,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""16,973,419""";
"2012,Germany,Transportation and storage,""83,263,316""";;
"2012,Germany,Accommodation and food service activities,""3,684,946""";;
"2012,Germany,Information and communication,""3,009,026""";;
"2012,Germany,Financial and insurance activities,""1,784,922""";;
"2012,Germany,Real estate activities,""983,905""";;
"2012,Germany,""Professional, scientific and technical activities"",""6,605,755""";;
"2012,Germany,Administrative and support service activities,""1,028,528""";;
2012,Germany,Public administration and defence;" compulsory social security,""3,059,790""";
"2012,Germany,Education,""4,074,438""";;
"2012,Germany,Human health and social work activities,""6,497,828""";;
"2012,Germany,""Arts, entertainment and recreation"",""2,058,361""";;
"2012,Germany,Other service activities,""3,524,329""";;
2012,Germany,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2012,Germany,Activities of extraterritorial organisations and bodies,0;;
"2012,Estonia,Total - All NACE activities,""16,137,556""";;
"2012,Estonia,""Agriculture, forestry and fishing"",""97,562""";;
"2012,Estonia,Mining and quarrying,""104,472""";;
"2012,Estonia,Manufacturing,""1,757,760""";;
"2012,Estonia,""Electricity, gas, steam and air conditioning supply"",""12,461,992""";;
"2012,Estonia,""Water supply";" sewerage, waste management and remediation activities"",""16,704""";
2012,Estonia,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""138,346""";
"2012,Estonia,Transportation and storage,""992,228""";;
"2012,Estonia,Accommodation and food service activities,""25,912""";;
"2012,Estonia,Information and communication,""14,231""";;
"2012,Estonia,Financial and insurance activities,""4,984""";;
"2012,Estonia,Real estate activities,""109,591""";;
"2012,Estonia,""Professional, scientific and technical activities"",""38,323""";;
"2012,Estonia,Administrative and support service activities,""31,160""";;
2012,Estonia,Public administration and defence;" compulsory social security,""132,029""";
"2012,Estonia,Education,""29,707""";;
"2012,Estonia,Human health and social work activities,""18,412""";;
"2012,Estonia,""Arts, entertainment and recreation"",""16,619""";;
"2012,Estonia,Other service activities,""18,801""";;
2012,Estonia,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2012,Estonia,Activities of extraterritorial organisations and bodies,0;;
"2012,Ireland,Total - All NACE activities,""25,444,622""";;
"2012,Ireland,""Agriculture, forestry and fishing"",""1,085,038""";;
"2012,Ireland,Mining and quarrying,""192,811""";;
"2012,Ireland,Manufacturing,""5,834,387""";;
"2012,Ireland,""Electricity, gas, steam and air conditioning supply"",""12,137,170""";;
"2012,Ireland,""Water supply";" sewerage, waste management and remediation activities"",""176,196""";
2012,Ireland,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""1,127,841""";
"2012,Ireland,Transportation and storage,""2,571,805""";;
"2012,Ireland,Accommodation and food service activities,""269,034""";;
"2012,Ireland,Information and communication,""178,965""";;
"2012,Ireland,Financial and insurance activities,""40,473""";;
"2012,Ireland,Real estate activities,""32,576""";;
"2012,Ireland,""Professional, scientific and technical activities"",""144,184""";;
"2012,Ireland,Administrative and support service activities,""138,184""";;
2012,Ireland,Public administration and defence;" compulsory social security,""471,198""";
"2012,Ireland,Education,""303,209""";;
"2012,Ireland,Human health and social work activities,""105,223""";;
"2012,Ireland,""Arts, entertainment and recreation"",""59,437""";;
"2012,Ireland,Other service activities,""96,057""";;
2012,Ireland,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2012,Ireland,Activities of extraterritorial organisations and bodies,0;;
"2012,Greece,Total - All NACE activities,""74,042,871""";;
"2012,Greece,""Agriculture, forestry and fishing"",""915,280""";;
"2012,Greece,Mining and quarrying,""5,217""";;
"2012,Greece,Manufacturing,""14,451,580""";;
"2012,Greece,""Electricity, gas, steam and air conditioning supply"",""50,902,150""";;
"2012,Greece,""Water supply";" sewerage, waste management and remediation activities"",""3,230""";
2012,Greece,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""399,775""";
"2012,Greece,Transportation and storage,""6,369,667""";;
"2012,Greece,Accommodation and food service activities,""118,518""";;
"2012,Greece,Information and communication,""39,082""";;
"2012,Greece,Financial and insurance activities,""44,998""";;
"2012,Greece,Real estate activities,""4,632""";;
"2012,Greece,""Professional, scientific and technical activities"",""101,048""";;
"2012,Greece,Administrative and support service activities,""47,279""";;
2012,Greece,Public administration and defence;" compulsory social security,""239,230""";
"2012,Greece,Education,""139,573""";;
"2012,Greece,Human health and social work activities,""105,800""";;
"2012,Greece,""Arts, entertainment and recreation"",""21,101""";;
"2012,Greece,Other service activities,""91,638""";;
2012,Greece,Activities of households as employers;" undifferentiated goods- and services-producing activities of households for own use,""31,274""";
2012,Greece,Activities of extraterritorial organisations and bodies,0;;
"2012,Spain,Total - All NACE activities,""223,927,282""";;
"2012,Spain,""Agriculture, forestry and fishing"",""12,185,329""";;
"2012,Spain,Mining and quarrying,""2,519,271""";;
"2012,Spain,Manufacturing,""79,552,468""";;
"2012,Spain,""Electricity, gas, steam and air conditioning supply"",""76,445,373""";;
"2012,Spain,""Water supply";" sewerage, waste management and remediation activities"",""1,134,879""";
2012,Spain,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""5,290,551""";
"2012,Spain,Transportation and storage,""37,961,957""";;
"2012,Spain,Accommodation and food service activities,""1,337,843""";;
"2012,Spain,Information and communication,""566,938""";;
"2012,Spain,Financial and insurance activities,""297,094""";;
"2012,Spain,Real estate activities,""85,695""";;
"2012,Spain,""Professional, scientific and technical activities"",""425,413""";;
"2012,Spain,Administrative and support service activities,""1,362,520""";;
2012,Spain,Public administration and defence;" compulsory social security,""1,675,776""";
"2012,Spain,Education,""1,055,363""";;
"2012,Spain,Human health and social work activities,""988,635""";;
"2012,Spain,""Arts, entertainment and recreation"",""87,285""";;
"2012,Spain,Other service activities,""277,535""";;
2012,Spain,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2012,Spain,Activities of extraterritorial organisations and bodies,0;;
"2012,France,Total - All NACE activities,""249,238,794""";;
"2012,France,""Agriculture, forestry and fishing"",""14,702,363""";;
"2012,France,Mining and quarrying,""1,144,908""";;
"2012,France,Manufacturing,""98,843,004""";;
"2012,France,""Electricity, gas, steam and air conditioning supply"",""36,188,339""";;
"2012,France,""Water supply";" sewerage, waste management and remediation activities"",""10,260,671""";
2012,France,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""9,670,162""";
"2012,France,Transportation and storage,""42,164,786""";;
"2012,France,Accommodation and food service activities,""3,401,521""";;
"2012,France,Information and communication,""1,157,514""";;
"2012,France,Financial and insurance activities,""1,196,517""";;
"2012,France,Real estate activities,""622,684""";;
"2012,France,""Professional, scientific and technical activities"",""2,777,784""";;
"2012,France,Administrative and support service activities,""7,064,385""";;
2012,France,Public administration and defence;" compulsory social security,""3,549,200""";
"2012,France,Education,""2,775,303""";;
"2012,France,Human health and social work activities,""4,312,996""";;
"2012,France,""Arts, entertainment and recreation"",""540,126""";;
"2012,France,Other service activities,""981,500""";;
2012,France,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2012,France,Activities of extraterritorial organisations and bodies,0;;
"2012,Croatia,Total - All NACE activities,""13,887,530""";;
"2012,Croatia,""Agriculture, forestry and fishing"",""828,327""";;
"2012,Croatia,Mining and quarrying,""217,400""";;
"2012,Croatia,Manufacturing,""5,165,991""";;
"2012,Croatia,""Electricity, gas, steam and air conditioning supply"",""4,614,320""";;
"2012,Croatia,""Water supply";" sewerage, waste management and remediation activities"",""151,472""";
2012,Croatia,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""497,154""";
"2012,Croatia,Transportation and storage,""1,120,311""";;
"2012,Croatia,Accommodation and food service activities,""39,310""";;
"2012,Croatia,Information and communication,""70,409""";;
"2012,Croatia,Financial and insurance activities,""49,313""";;
"2012,Croatia,Real estate activities,""108,945""";;
"2012,Croatia,""Professional, scientific and technical activities"",""126,066""";;
"2012,Croatia,Administrative and support service activities,""94,039""";;
2012,Croatia,Public administration and defence;" compulsory social security,""101,683""";
"2012,Croatia,Education,""59,352""";;
"2012,Croatia,Human health and social work activities,""70,437""";;
"2012,Croatia,""Arts, entertainment and recreation"",""20,615""";;
"2012,Croatia,Other service activities,""72,820""";;
2012,Croatia,Activities of households as employers;" undifferentiated goods- and services-producing activities of households for own use,""3,934""";
2012,Croatia,Activities of extraterritorial organisations and bodies,0;;
"2012,Italy,Total - All NACE activities,""299,719,992""";;
"2012,Italy,""Agriculture, forestry and fishing"",""7,839,394""";;
"2012,Italy,Mining and quarrying,""2,746,513""";;
"2012,Italy,Manufacturing,""105,065,174""";;
"2012,Italy,""Electricity, gas, steam and air conditioning supply"",""108,559,152""";;
"2012,Italy,""Water supply";" sewerage, waste management and remediation activities"",""7,097,708""";
2012,Italy,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""5,731,882""";
"2012,Italy,Transportation and storage,""47,318,899""";;
"2012,Italy,Accommodation and food service activities,""2,338,396""";;
"2012,Italy,Information and communication,""242,294""";;
"2012,Italy,Financial and insurance activities,""434,850""";;
"2012,Italy,Real estate activities,""293,524""";;
"2012,Italy,""Professional, scientific and technical activities"",""689,172""";;
"2012,Italy,Administrative and support service activities,""1,572,841""";;
2012,Italy,Public administration and defence;" compulsory social security,""1,775,721""";
"2012,Italy,Education,""37,277""";;
"2012,Italy,Human health and social work activities,""1,341,639""";;
"2012,Italy,""Arts, entertainment and recreation"",""402,752""";;
"2012,Italy,Other service activities,""622,920""";;
2012,Italy,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2012,Italy,Activities of extraterritorial organisations and bodies,0;;
"2012,Cyprus,Total - All NACE activities,""5,721,567""";;
"2012,Cyprus,""Agriculture, forestry and fishing"",""81,406""";;
"2012,Cyprus,Mining and quarrying,""41,794""";;
"2012,Cyprus,Manufacturing,""1,028,986""";;
"2012,Cyprus,""Electricity, gas, steam and air conditioning supply"",""3,549,350""";;
"2012,Cyprus,""Water supply";" sewerage, waste management and remediation activities"",""12,991""";
2012,Cyprus,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""136,482""";
"2012,Cyprus,Transportation and storage,""537,043""";;
"2012,Cyprus,Accommodation and food service activities,""46,881""";;
"2012,Cyprus,Information and communication,""9,125""";;
"2012,Cyprus,Financial and insurance activities,""22,274""";;
"2012,Cyprus,Real estate activities,""1,806""";;
"2012,Cyprus,""Professional, scientific and technical activities"",""14,845""";;
"2012,Cyprus,Administrative and support service activities,""26,722""";;
2012,Cyprus,Public administration and defence;" compulsory social security,""62,371""";
"2012,Cyprus,Education,""35,890""";;
"2012,Cyprus,Human health and social work activities,""5,731""";;
"2012,Cyprus,""Arts, entertainment and recreation"",""6,220""";;
"2012,Cyprus,Other service activities,""11,024""";;
2012,Cyprus,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2012,Cyprus,Activities of extraterritorial organisations and bodies,0;;
"2012,Latvia,Total - All NACE activities,""7,074,523""";;
"2012,Latvia,""Agriculture, forestry and fishing"",""493,487""";;
"2012,Latvia,Mining and quarrying,""39,773""";;
"2012,Latvia,Manufacturing,""1,516,209""";;
"2012,Latvia,""Electricity, gas, steam and air conditioning supply"",""1,947,784""";;
"2012,Latvia,""Water supply";" sewerage, waste management and remediation activities"",""26,624""";
2012,Latvia,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""290,901""";
"2012,Latvia,Transportation and storage,""2,154,623""";;
"2012,Latvia,Accommodation and food service activities,""12,246""";;
"2012,Latvia,Information and communication,""10,951""";;
"2012,Latvia,Financial and insurance activities,""5,342""";;
"2012,Latvia,Real estate activities,""52,732""";;
"2012,Latvia,""Professional, scientific and technical activities"",""31,198""";;
"2012,Latvia,Administrative and support service activities,""38,964""";;
2012,Latvia,Public administration and defence;" compulsory social security,""80,085""";
"2012,Latvia,Education,""13,896""";;
"2012,Latvia,Human health and social work activities,""40,666""";;
"2012,Latvia,""Arts, entertainment and recreation"",""10,439""";;
"2012,Latvia,Other service activities,""56,982""";;
2012,Latvia,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2012,Latvia,Activities of extraterritorial organisations and bodies,0;;
"2012,Lithuania,Total - All NACE activities,""14,494,590""";;
"2012,Lithuania,""Agriculture, forestry and fishing"",""159,034""";;
"2012,Lithuania,Mining and quarrying,""8,109""";;
"2012,Lithuania,Manufacturing,""5,323,545""";;
"2012,Lithuania,""Electricity, gas, steam and air conditioning supply"",""3,167,418""";;
"2012,Lithuania,""Water supply";" sewerage, waste management and remediation activities"",""24,990""";
2012,Lithuania,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""70,204""";
"2012,Lithuania,Transportation and storage,""5,405,489""";;
"2012,Lithuania,Accommodation and food service activities,""14,160""";;
"2012,Lithuania,Information and communication,""12,537""";;
"2012,Lithuania,Financial and insurance activities,""8,427""";;
"2012,Lithuania,Real estate activities,""13,711""";;
"2012,Lithuania,""Professional, scientific and technical activities"",""27,495""";;
"2012,Lithuania,Administrative and support service activities,""19,462""";;
2012,Lithuania,Public administration and defence;" compulsory social security,""46,861""";
"2012,Lithuania,Education,""55,782""";;
"2012,Lithuania,Human health and social work activities,""35,801""";;
"2012,Lithuania,""Arts, entertainment and recreation"",""9,857""";;
"2012,Lithuania,Other service activities,""14,115""";;
2012,Lithuania,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,858;
2012,Lithuania,Activities of extraterritorial organisations and bodies,316;;
"2012,Luxembourg,Total - All NACE activities,""6,728,070""";;
"2012,Luxembourg,""Agriculture, forestry and fishing"",""53,100""";;
"2012,Luxembourg,Mining and quarrying,""4,600""";;
"2012,Luxembourg,Manufacturing,""1,488,080""";;
"2012,Luxembourg,""Electricity, gas, steam and air conditioning supply"",""1,139,000""";;
"2012,Luxembourg,""Water supply";" sewerage, waste management and remediation activities"",""12,100""";
2012,Luxembourg,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""226,400""";
"2012,Luxembourg,Transportation and storage,""3,173,595""";;
"2012,Luxembourg,Accommodation and food service activities,""33,500""";;
"2012,Luxembourg,Information and communication,""45,000""";;
"2012,Luxembourg,Financial and insurance activities,""170,918""";;
"2012,Luxembourg,Real estate activities,""26,500""";;
"2012,Luxembourg,""Professional, scientific and technical activities"",""37,100""";;
"2012,Luxembourg,Administrative and support service activities,""36,500""";;
2012,Luxembourg,Public administration and defence;" compulsory social security,""29,900""";
"2012,Luxembourg,Education,""37,600""";;
"2012,Luxembourg,Human health and social work activities,""43,700""";;
"2012,Luxembourg,""Arts, entertainment and recreation"",""22,100""";;
"2012,Luxembourg,Other service activities,""9,477""";;
2012,Luxembourg,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0;
2012,Luxembourg,Activities of extraterritorial organisations and bodies,0;;
"2012,Hungary,Total - All NACE activities,""34,939,246""";;
"2012,Hungary,""Agriculture, forestry and fishing"",""1,533,594""";;
"2012,Hungary,Mining and quarrying,""427,666""";;
"2012,Hungary,Manufacturing,""9,003,914""";;
"2012,Hungary,""Electricity, gas, steam and air conditioning supply"",""15,201,749""";;
"2012,Hungary,""Water supply";" sewerage, waste management and remediation activities"",""339,341""";
2012,Hungary,Wholesale and retail trade;" repair of motor vehicles and motorcycles,""1,471,743""";
"2012,Hungary,Transportation and storage,""3,327,129""";;
"2012,Hungary,Accommodation and food service activities,""96,903""";;
"2012,Hungary,Information and communication,""389,479""";;
"2012,Hungary,Financial and insurance activities,""254,841""";;
"2012,Hungary,Real estate activities,""467,173""";;
"2012,Hungary,""Professional, scientific and technical activities"",""332,110""";;
"2012,Hungary,Administrative and support service activities,""409,937""";;
