"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"2009","Italy","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2009","Cyprus","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2009","Latvia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2009","Lithuania","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","2,845.8",""
"2009","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2009","Hungary","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","3,991.3",""
"2009","Malta","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2009","Netherlands","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","1,095.8",""
"2009","Austria","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2009","Poland","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2009","Portugal","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2009","Romania","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","3,031.5",""
"2009","Slovenia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","1,480.4",""
"2009","Slovakia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","3,686.4",""
"2009","Finland","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","6,068.6",""
"2009","Sweden","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","13,458.2",""
"2009","United Kingdom","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","17,824.1",""
"2009","Iceland","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2009","Norway","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2009","Montenegro","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2009","Former Yugoslav Republic of Macedonia, the","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2009","Albania","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2009","Serbia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2009","Turkey","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2009","Kosovo (under United Nations Security Council Resolution 1244/99)","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2009","Moldova","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2009","Ukraine","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","21,543.7",""
"2010","European Union (28 countries)","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","236,562.5",""
"2010","Euro area (19 countries)","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","187,336.8",""
"2010","Belgium","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","12,367.3",""
"2010","Bulgaria","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","3,956.1",""
"2010","Czech Republic","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","7,247.7",""
"2010","Denmark","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2010","Germany (until 1990 former territory of the FRG)","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","36,256.9",""
"2010","Estonia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2010","Ireland","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2010","Greece","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2010","Spain","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","15,990.5",""
"2010","France","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","110,538.5",""
"2010","Croatia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2010","Italy","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2010","Cyprus","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2010","Latvia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2010","Lithuania","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2010","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2010","Hungary","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","4,077.6",""
"2010","Malta","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2010","Netherlands","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","1,023.8",""
"2010","Austria","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2010","Poland","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2010","Portugal","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2010","Romania","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","2,998.2",""
"2010","Slovenia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","1,459.2",""
"2010","Slovakia","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","3,819.1",""
"2010","Finland","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","5,881.3",""
"2010","Sweden","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","14,916.9",""
"2010","United Kingdom","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","16,029.2",""
"2010","Iceland","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2010","Norway","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
"2010","Montenegro","Thousand TOE (tonnes of oil equivalent)","Nuclear heat","Gross inland consumption","0.0",""
