TIME,GEO,INDUSTRY,EMISSION
2010,European Union (27 countries),Administrative and support service activities,22408152
2010,European Union (27 countries),Public administration and defence_ compulsory social security,30606315
2010,European Union (27 countries),Education,22516471
2010,European Union (27 countries),Human health and social work activities,29495541
2010,European Union (27 countries),Arts_ entertainment and recreation,7634230
2010,European Union (27 countries),Other service activities,10739124
2010,European Union (27 countries),Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,269696
2010,European Union (27 countries),Activities of extraterritorial organisations and bodies,731
2010,Belgium,Total - All NACE activities,88241880
2010,Belgium,Agriculture_ forestry and fishing,2350727
2010,Belgium,Mining and quarrying,24660
2010,Belgium,Manufacturing,35476142
2010,Belgium,Electricity_ gas_ steam and air conditioning supply,21413577
2010,Belgium,Water supply_ sewerage_ waste management and remediation activities,1229852
2010,Belgium,Wholesale and retail trade_ repair of motor vehicles and motorcycles,2440235
2010,Belgium,Transportation and storage,13548181
2010,Belgium,Accommodation and food service activities,604601
2010,Belgium,Information and communication,742481
2010,Belgium,Financial and insurance activities,427905
2010,Belgium,Real estate activities,137479
2010,Belgium,Professional_ scientific and technical activities,1084304
2010,Belgium,Administrative and support service activities,1209125
2010,Belgium,Public administration and defence_ compulsory social security,1560838
2010,Belgium,Education,1055369
2010,Belgium,Human health and social work activities,1487654
2010,Belgium,Arts_ entertainment and recreation,218199
2010,Belgium,Other service activities,354154
2010,Belgium,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,0
2010,Belgium,Activities of extraterritorial organisations and bodies,0
2010,Bulgaria,Total - All NACE activities,43337440
2010,Bulgaria,Agriculture_ forestry and fishing,838612
2010,Bulgaria,Mining and quarrying,264800
2010,Bulgaria,Manufacturing,6012611
2010,Bulgaria,Electricity_ gas_ steam and air conditioning supply,30611382
2010,Bulgaria,Water supply_ sewerage_ waste management and remediation activities,84353
2010,Bulgaria,Wholesale and retail trade_ repair of motor vehicles and motorcycles,385062
2010,Bulgaria,Transportation and storage,3966115
2010,Bulgaria,Accommodation and food service activities,54181
2010,Bulgaria,Information and communication,32247
2010,Bulgaria,Financial and insurance activities,28781
2010,Bulgaria,Real estate activities,20214
2010,Bulgaria,Professional_ scientific and technical activities,50739
2010,Bulgaria,Administrative and support service activities,56655
2010,Bulgaria,Public administration and defence_ compulsory social security,75078
2010,Bulgaria,Education,218599
2010,Bulgaria,Human health and social work activities,75133
2010,Bulgaria,Arts_ entertainment and recreation,17252
2010,Bulgaria,Other service activities,18384
2010,Bulgaria,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,0
2010,Bulgaria,Activities of extraterritorial organisations and bodies,0
2010,Czech Republic,Total - All NACE activities,98309750
2010,Czech Republic,Agriculture_ forestry and fishing,1132275
2010,Czech Republic,Mining and quarrying,4374037
2010,Czech Republic,Manufacturing,19767962
2010,Czech Republic,Electricity_ gas_ steam and air conditioning supply,56735454
2010,Czech Republic,Water supply_ sewerage_ waste management and remediation activities,733257
2010,Czech Republic,Wholesale and retail trade_ repair of motor vehicles and motorcycles,1080191
2010,Czech Republic,Transportation and storage,8940351
2010,Czech Republic,Accommodation and food service activities,176540
2010,Czech Republic,Information and communication,117024
2010,Czech Republic,Financial and insurance activities,83726
2010,Czech Republic,Real estate activities,1249981
2010,Czech Republic,Professional_ scientific and technical activities,243528
2010,Czech Republic,Administrative and support service activities,310697
2010,Czech Republic,Public administration and defence_ compulsory social security,582698
2010,Czech Republic,Education,264792
2010,Czech Republic,Human health and social work activities,433885
2010,Czech Republic,Arts_ entertainment and recreation,75590
2010,Czech Republic,Other service activities,69516
2010,Czech Republic,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,0
2010,Czech Republic,Activities of extraterritorial organisations and bodies,0
2010,Denmark,Total - All NACE activities,77740872
2010,Denmark,Agriculture_ forestry and fishing,2305396
2010,Denmark,Mining and quarrying,1997683
2010,Denmark,Manufacturing,5676691
2010,Denmark,Electricity_ gas_ steam and air conditioning supply,20838887
2010,Denmark,Water supply_ sewerage_ waste management and remediation activities,1105216
2010,Denmark,Wholesale and retail trade_ repair of motor vehicles and motorcycles,1069300
2010,Denmark,Transportation and storage,41406864
2010,Denmark,Accommodation and food service activities,136641
2010,Denmark,Information and communication,109253
2010,Denmark,Financial and insurance activities,64369
2010,Denmark,Real estate activities,129003
2010,Denmark,Professional_ scientific and technical activities,181453
2010,Denmark,Administrative and support service activities,243669
2010,Denmark,Public administration and defence_ compulsory social security,348110
2010,Denmark,Education,154880
2010,Denmark,Human health and social work activities,213101
2010,Denmark,Arts_ entertainment and recreation,73609
2010,Denmark,Other service activities,93016
2010,Denmark,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,0
2010,Denmark,Activities of extraterritorial organisations and bodies,0
2010,Germany (until 1990 former territory of the FRG),Total - All NACE activities,701140231
2010,Germany (until 1990 former territory of the FRG),Agriculture_ forestry and fishing,12280016
2010,Germany (until 1990 former territory of the FRG),Mining and quarrying,8884239
2010,Germany (until 1990 former territory of the FRG),Manufacturing,171380854
2010,Germany (until 1990 former territory of the FRG),Electricity_ gas_ steam and air conditioning supply,349415563
2010,Germany (until 1990 former territory of the FRG),Water supply_ sewerage_ waste management and remediation activities,7150041
2010,Germany (until 1990 former territory of the FRG),Wholesale and retail trade_ repair of motor vehicles and motorcycles,18105763
2010,Germany (until 1990 former territory of the FRG),Transportation and storage,82953065
2010,Germany (until 1990 former territory of the FRG),Accommodation and food service activities,4108687
2010,Germany (until 1990 former territory of the FRG),Information and communication,3287589
2010,Germany (until 1990 former territory of the FRG),Financial and insurance activities,1972550
2010,Germany (until 1990 former territory of the FRG),Real estate activities,1009257
2010,Germany (until 1990 former territory of the FRG),Professional_ scientific and technical activities,7025020
2010,Germany (until 1990 former territory of the FRG),Administrative and support service activities,1121490
2010,Germany (until 1990 former territory of the FRG),Public administration and defence_ compulsory social security,3567164
2010,Germany (until 1990 former territory of the FRG),Education,4774400
2010,Germany (until 1990 former territory of the FRG),Human health and social work activities,7544298
2010,Germany (until 1990 former territory of the FRG),Arts_ entertainment and recreation,2375366
2010,Germany (until 1990 former territory of the FRG),Other service activities,4005737
2010,Germany (until 1990 former territory of the FRG),Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,0
2010,Germany (until 1990 former territory of the FRG),Activities of extraterritorial organisations and bodies,0
2010,Estonia,Total - All NACE activities,17294280
2010,Estonia,Agriculture_ forestry and fishing,79558
2010,Estonia,Mining and quarrying,71769
2010,Estonia,Manufacturing,1211262
2010,Estonia,Electricity_ gas_ steam and air conditioning supply,13840020
2010,Estonia,Water supply_ sewerage_ waste management and remediation activities,22737
2010,Estonia,Wholesale and retail trade_ repair of motor vehicles and motorcycles,86604
2010,Estonia,Transportation and storage,1600314
2010,Estonia,Accommodation and food service activities,9453
2010,Estonia,Information and communication,10158
2010,Estonia,Financial and insurance activities,6308
2010,Estonia,Real estate activities,56612
2010,Estonia,Professional_ scientific and technical activities,27072
2010,Estonia,Administrative and support service activities,33150
2010,Estonia,Public administration and defence_ compulsory social security,86166
2010,Estonia,Education,22709
2010,Estonia,Human health and social work activities,15190
2010,Estonia,Arts_ entertainment and recreation,9286
2010,Estonia,Other service activities,12449
2010,Estonia,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,0
2010,Estonia,Activities of extraterritorial organisations and bodies,0
2010,Ireland,Total - All NACE activities,27154758
2010,Ireland,Agriculture_ forestry and fishing,1360853
2010,Ireland,Mining and quarrying,192949
2010,Ireland,Manufacturing,6318493
2010,Ireland,Electricity_ gas_ steam and air conditioning supply,12751580
2010,Ireland,Water supply_ sewerage_ waste management and remediation activities,213134
2010,Ireland,Wholesale and retail trade_ repair of motor vehicles and motorcycles,1328480
2010,Ireland,Transportation and storage,2792457
2010,Ireland,Accommodation and food service activities,318291
2010,Ireland,Information and communication,145760
2010,Ireland,Financial and insurance activities,41554
2010,Ireland,Real estate activities,43600
2010,Ireland,Professional_ scientific and technical activities,98319
2010,Ireland,Administrative and support service activities,97659
2010,Ireland,Public administration and defence_ compulsory social security,494557
2010,Ireland,Education,330478
2010,Ireland,Human health and social work activities,110738
2010,Ireland,Arts_ entertainment and recreation,88067
2010,Ireland,Other service activities,99798
2010,Ireland,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,0
2010,Ireland,Activities of extraterritorial organisations and bodies,0
2010,Greece,Total - All NACE activities,76910040
2010,Greece,Agriculture_ forestry and fishing,1712710
2010,Greece,Mining and quarrying,4435
2010,Greece,Manufacturing,17004370
2010,Greece,Electricity_ gas_ steam and air conditioning supply,48318740
2010,Greece,Water supply_ sewerage_ waste management and remediation activities,3140
2010,Greece,Wholesale and retail trade_ repair of motor vehicles and motorcycles,339867
2010,Greece,Transportation and storage,8674663
2010,Greece,Accommodation and food service activities,100757
2010,Greece,Information and communication,33225
2010,Greece,Financial and insurance activities,38255
2010,Greece,Real estate activities,3938
2010,Greece,Professional_ scientific and technical activities,85905
2010,Greece,Administrative and support service activities,40194
2010,Greece,Public administration and defence_ compulsory social security,205805
2010,Greece,Education,118657
2010,Greece,Human health and social work activities,89946
2010,Greece,Arts_ entertainment and recreation,17939
2010,Greece,Other service activities,77906
2010,Greece,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,26587
2010,Greece,Activities of extraterritorial organisations and bodies,0
2010,Spain,Total - All NACE activities,219726417
2010,Spain,Agriculture_ forestry and fishing,11006879
2010,Spain,Mining and quarrying,4242731
2010,Spain,Manufacturing,85407505
2010,Spain,Electricity_ gas_ steam and air conditioning supply,58644048
2010,Spain,Water supply_ sewerage_ waste management and remediation activities,1021793
2010,Spain,Wholesale and retail trade_ repair of motor vehicles and motorcycles,5659565
2010,Spain,Transportation and storage,44035866
2010,Spain,Accommodation and food service activities,1431127
2010,Spain,Information and communication,606203
2010,Spain,Financial and insurance activities,317924
2010,Spain,Real estate activities,91646
2010,Spain,Professional_ scientific and technical activities,454745
2010,Spain,Administrative and support service activities,1531679
2010,Spain,Public administration and defence_ compulsory social security,1835277
2010,Spain,Education,1149147
2010,Spain,Human health and social work activities,1056481
2010,Spain,Arts_ entertainment and recreation,93838
2010,Spain,Other service activities,295529
2010,Spain,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,0
2010,Spain,Activities of extraterritorial organisations and bodies,0
2010,France,Total - All NACE activities,267415648
2010,France,Agriculture_ forestry and fishing,14776848
2010,France,Mining and quarrying,1214298
2010,France,Manufacturing,108268607
2010,France,Electricity_ gas_ steam and air conditioning supply,40690995
2010,France,Water supply_ sewerage_ waste management and remediation activities,10625569
2010,France,Wholesale and retail trade_ repair of motor vehicles and motorcycles,10326814
2010,France,Transportation and storage,42845518
2010,France,Accommodation and food service activities,3726194
2010,France,Information and communication,1248738
2010,France,Financial and insurance activities,1299486
2010,France,Real estate activities,666362
2010,France,Professional_ scientific and technical activities,2958970
2010,France,Administrative and support service activities,7300301
2010,France,Public administration and defence_ compulsory social security,4110933
2010,France,Education,3226360
2010,France,Human health and social work activities,4788246
2010,France,Arts_ entertainment and recreation,616289
2010,France,Other service activities,1082771
2010,France,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,0
2010,France,Activities of extraterritorial organisations and bodies,0
2010,Croatia,Total - All NACE activities,15965181
2010,Croatia,Agriculture_ forestry and fishing,873922
2010,Croatia,Mining and quarrying,258182
2010,Croatia,Manufacturing,6285647
2010,Croatia,Electricity_ gas_ steam and air conditioning supply,4925180
2010,Croatia,Water supply_ sewerage_ waste management and remediation activities,179749
2010,Croatia,Wholesale and retail trade_ repair of motor vehicles and motorcycles,571964
2010,Croatia,Transportation and storage,1347136
2010,Croatia,Accommodation and food service activities,47116
2010,Croatia,Information and communication,81789
2010,Croatia,Financial and insurance activities,59844
2010,Croatia,Real estate activities,132243
2010,Croatia,Professional_ scientific and technical activities,146996
2010,Croatia,Administrative and support service activities,110663
2010,Croatia,Public administration and defence_ compulsory social security,118774
2010,Croatia,Education,71560
2010,Croatia,Human health and social work activities,83870
2010,Croatia,Arts_ entertainment and recreation,24661
2010,Croatia,Other service activities,85527
2010,Croatia,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,4864
2010,Croatia,Activities of extraterritorial organisations and bodies,0
2010,Italy,Total - All NACE activities,327247542
2010,Italy,Agriculture_ forestry and fishing,7952696
2010,Italy,Mining and quarrying,2335445
2010,Italy,Manufacturing,118729516
2010,Italy,Electricity_ gas_ steam and air conditioning supply,111802604
2010,Italy,Water supply_ sewerage_ waste management and remediation activities,10362983
2010,Italy,Wholesale and retail trade_ repair of motor vehicles and motorcycles,6622403
2010,Italy,Transportation and storage,52482823
2010,Italy,Accommodation and food service activities,2653744
2010,Italy,Information and communication,280741
2010,Italy,Financial and insurance activities,509605
2010,Italy,Real estate activities,331774
2010,Italy,Professional_ scientific and technical activities,813953
2010,Italy,Administrative and support service activities,1844563
2010,Italy,Public administration and defence_ compulsory social security,2188720
2010,Italy,Education,40565
2010,Italy,Human health and social work activities,1542907
2010,Italy,Arts_ entertainment and recreation,465884
2010,Italy,Other service activities,734935
2010,Italy,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,0
2010,Italy,Activities of extraterritorial organisations and bodies,0
2010,Cyprus,Total - All NACE activities,6817240
2010,Cyprus,Agriculture_ forestry and fishing,79160
2010,Cyprus,Mining and quarrying,29670
2010,Cyprus,Manufacturing,1322162
2010,Cyprus,Electricity_ gas_ steam and air conditioning supply,3870985
2010,Cyprus,Water supply_ sewerage_ waste management and remediation activities,12121
2010,Cyprus,Wholesale and retail trade_ repair of motor vehicles and motorcycles,169821
2010,Cyprus,Transportation and storage,918780
2010,Cyprus,Accommodation and food service activities,57997
2010,Cyprus,Information and communication,8670
2010,Cyprus,Financial and insurance activities,28020
2010,Cyprus,Real estate activities,4219
2010,Cyprus,Professional_ scientific and technical activities,19857
2010,Cyprus,Administrative and support service activities,31647
2010,Cyprus,Public administration and defence_ compulsory social security,59396
2010,Cyprus,Education,42276
2010,Cyprus,Human health and social work activities,7121
2010,Cyprus,Arts_ entertainment and recreation,8952
2010,Cyprus,Other service activities,16557
2010,Cyprus,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,0
2010,Cyprus,Activities of extraterritorial organisations and bodies,0
2010,Latvia,Total - All NACE activities,8653059
2010,Latvia,Agriculture_ forestry and fishing,501228
2010,Latvia,Mining and quarrying,33821
2010,Latvia,Manufacturing,1644908
2010,Latvia,Electricity_ gas_ steam and air conditioning supply,2335633
2010,Latvia,Water supply_ sewerage_ waste management and remediation activities,38129
2010,Latvia,Wholesale and retail trade_ repair of motor vehicles and motorcycles,363545
2010,Latvia,Transportation and storage,3071286
2010,Latvia,Accommodation and food service activities,16729
2010,Latvia,Information and communication,20487
2010,Latvia,Financial and insurance activities,9771
2010,Latvia,Real estate activities,81244
2010,Latvia,Professional_ scientific and technical activities,33127
2010,Latvia,Administrative and support service activities,38052
2010,Latvia,Public administration and defence_ compulsory social security,111732
2010,Latvia,Education,34794
2010,Latvia,Human health and social work activities,62346
2010,Latvia,Arts_ entertainment and recreation,15800
2010,Latvia,Other service activities,8345
2010,Latvia,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,0
2010,Latvia,Activities of extraterritorial organisations and bodies,0
2010,Lithuania,Total - All NACE activities,13335430
2010,Lithuania,Agriculture_ forestry and fishing,181492
2010,Lithuania,Mining and quarrying,9709
2010,Lithuania,Manufacturing,4124076
2010,Lithuania,Electricity_ gas_ steam and air conditioning supply,3924020
2010,Lithuania,Water supply_ sewerage_ waste management and remediation activities,28867
2010,Lithuania,Wholesale and retail trade_ repair of motor vehicles and motorcycles,82399
2010,Lithuania,Transportation and storage,4594290
2010,Lithuania,Accommodation and food service activities,16482
2010,Lithuania,Information and communication,11669
2010,Lithuania,Financial and insurance activities,11043
2010,Lithuania,Real estate activities,13783
2010,Lithuania,Professional_ scientific and technical activities,24065
2010,Lithuania,Administrative and support service activities,23723
2010,Lithuania,Public administration and defence_ compulsory social security,65429
2010,Lithuania,Education,66008
2010,Lithuania,Human health and social work activities,42461
2010,Lithuania,Arts_ entertainment and recreation,10454
2010,Lithuania,Other service activities,15488
2010,Lithuania,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,349
2010,Lithuania,Activities of extraterritorial organisations and bodies,379
2010,Luxembourg,Total - All NACE activities,7508666
2010,Luxembourg,Agriculture_ forestry and fishing,64600
2010,Luxembourg,Mining and quarrying,6200
2010,Luxembourg,Manufacturing,1625359
2010,Luxembourg,Electricity_ gas_ steam and air conditioning supply,1320200
2010,Luxembourg,Water supply_ sewerage_ waste management and remediation activities,22700
2010,Luxembourg,Wholesale and retail trade_ repair of motor vehicles and motorcycles,239600
2010,Luxembourg,Transportation and storage,3504400
2010,Luxembourg,Accommodation and food service activities,25900
2010,Luxembourg,Information and communication,65500
2010,Luxembourg,Financial and insurance activities,246000
2010,Luxembourg,Real estate activities,8800
2010,Luxembourg,Professional_ scientific and technical activities,22584
2010,Luxembourg,Administrative and support service activities,32330
2010,Luxembourg,Public administration and defence_ compulsory social security,34000
2010,Luxembourg,Education,41000
2010,Luxembourg,Human health and social work activities,40200
2010,Luxembourg,Arts_ entertainment and recreation,25800
2010,Luxembourg,Other service activities,9093
2010,Luxembourg,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,0
2010,Luxembourg,Activities of extraterritorial organisations and bodies,0
2010,Hungary,Total - All NACE activities,38359462
2010,Hungary,Agriculture_ forestry and fishing,1746404
2010,Hungary,Mining and quarrying,470048
2010,Hungary,Manufacturing,9670328
2010,Hungary,Electricity_ gas_ steam and air conditioning supply,16421174
2010,Hungary,Water supply_ sewerage_ waste management and remediation activities,337031
2010,Hungary,Wholesale and retail trade_ repair of motor vehicles and motorcycles,1595336
2010,Hungary,Transportation and storage,3737791
2010,Hungary,Accommodation and food service activities,129582
2010,Hungary,Information and communication,469256
2010,Hungary,Financial and insurance activities,331352
2010,Hungary,Real estate activities,571480
2010,Hungary,Professional_ scientific and technical activities,393800
2010,Hungary,Administrative and support service activities,457878
2010,Hungary,Public administration and defence_ compulsory social security,782812
2010,Hungary,Education,324873
2010,Hungary,Human health and social work activities,276255
2010,Hungary,Arts_ entertainment and recreation,77374
2010,Hungary,Other service activities,127401
2010,Hungary,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,956
2010,Hungary,Activities of extraterritorial organisations and bodies,0
2010,Malta,Total - All NACE activities,4933238
2010,Malta,Agriculture_ forestry and fishing,16675
2010,Malta,Mining and quarrying,5607
2010,Malta,Manufacturing,48279
2010,Malta,Electricity_ gas_ steam and air conditioning supply,1887987
2010,Malta,Water supply_ sewerage_ waste management and remediation activities,5985
2010,Malta,Wholesale and retail trade_ repair of motor vehicles and motorcycles,38351
2010,Malta,Transportation and storage,2842389
2010,Malta,Accommodation and food service activities,3935
2010,Malta,Information and communication,4987
2010,Malta,Financial and insurance activities,3470
2010,Malta,Real estate activities,2495
2010,Malta,Professional_ scientific and technical activities,7366
2010,Malta,Administrative and support service activities,19347
2010,Malta,Public administration and defence_ compulsory social security,6863
2010,Malta,Education,2294
2010,Malta,Human health and social work activities,4468
2010,Malta,Arts_ entertainment and recreation,1524
2010,Malta,Other service activities,2931
2010,Malta,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,0
2010,Malta,Activities of extraterritorial organisations and bodies,328
2010,Netherlands,Total - All NACE activities,174239030
2010,Netherlands,Agriculture_ forestry and fishing,11160860
2010,Netherlands,Mining and quarrying,2260224
2010,Netherlands,Manufacturing,45369759
2010,Netherlands,Electricity_ gas_ steam and air conditioning supply,55940770
2010,Netherlands,Water supply_ sewerage_ waste management and remediation activities,9092416
2010,Netherlands,Wholesale and retail trade_ repair of motor vehicles and motorcycles,5517033
2010,Netherlands,Transportation and storage,27734089
2010,Netherlands,Accommodation and food service activities,1448292
2010,Netherlands,Information and communication,422195
2010,Netherlands,Financial and insurance activities,621266
2010,Netherlands,Real estate activities,629176
2010,Netherlands,Professional_ scientific and technical activities,955498
2010,Netherlands,Administrative and support service activities,2102960
2010,Netherlands,Public administration and defence_ compulsory social security,2430249
2010,Netherlands,Education,1159680
2010,Netherlands,Human health and social work activities,2586947
2010,Netherlands,Arts_ entertainment and recreation,871461
2010,Netherlands,Other service activities,779060
2010,Netherlands,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,0
2010,Netherlands,Activities of extraterritorial organisations and bodies,0
2010,Austria,Total - All NACE activities,54247522
2010,Austria,Agriculture_ forestry and fishing,1559420
2010,Austria,Mining and quarrying,1192837
2010,Austria,Manufacturing,27391796
2010,Austria,Electricity_ gas_ steam and air conditioning supply,10899598
2010,Austria,Water supply_ sewerage_ waste management and remediation activities,270328
2010,Austria,Wholesale and retail trade_ repair of motor vehicles and motorcycles,1194212
2010,Austria,Transportation and storage,6370943
2010,Austria,Accommodation and food service activities,314230
2010,Austria,Information and communication,133517
2010,Austria,Financial and insurance activities,87474
2010,Austria,Real estate activities,50256
2010,Austria,Professional_ scientific and technical activities,199299
2010,Austria,Administrative and support service activities,273621
2010,Austria,Public administration and defence_ compulsory social security,269654
2010,Austria,Education,654405
2010,Austria,Human health and social work activities,259982
2010,Austria,Arts_ entertainment and recreation,185563
2010,Austria,Other service activities,256624
2010,Austria,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,0
2010,Austria,Activities of extraterritorial organisations and bodies,0
2010,Poland,Total - All NACE activities,290717608
2010,Poland,Agriculture_ forestry and fishing,17332423
2010,Poland,Mining and quarrying,2097743
2010,Poland,Manufacturing,60599606
2010,Poland,Electricity_ gas_ steam and air conditioning supply,158951479
2010,Poland,Water supply_ sewerage_ waste management and remediation activities,563671
2010,Poland,Wholesale and retail trade_ repair of motor vehicles and motorcycles,7232158
2010,Poland,Transportation and storage,26131280
2010,Poland,Accommodation and food service activities,782430
2010,Poland,Information and communication,857575
2010,Poland,Financial and insurance activities,1113661
2010,Poland,Real estate activities,645983
2010,Poland,Professional_ scientific and technical activities,1586283
2010,Poland,Administrative and support service activities,1356893
2010,Poland,Public administration and defence_ compulsory social security,3197284
2010,Poland,Education,3559166
2010,Poland,Human health and social work activities,2519332
2010,Poland,Arts_ entertainment and recreation,489101
2010,Poland,Other service activities,672923
2010,Poland,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,0
2010,Poland,Activities of extraterritorial organisations and bodies,0
2010,Portugal,Total - All NACE activities,42995600
2010,Portugal,Agriculture_ forestry and fishing,2100800
2010,Portugal,Mining and quarrying,310000
2010,Portugal,Manufacturing,16091300
2010,Portugal,Electricity_ gas_ steam and air conditioning supply,11846100
2010,Portugal,Water supply_ sewerage_ waste management and remediation activities,632200
2010,Portugal,Wholesale and retail trade_ repair of motor vehicles and motorcycles,1891400
2010,Portugal,Transportation and storage,5711800
2010,Portugal,Accommodation and food service activities,520300
2010,Portugal,Information and communication,68500
2010,Portugal,Financial and insurance activities,126600
2010,Portugal,Real estate activities,19600
2010,Portugal,Professional_ scientific and technical activities,123800
2010,Portugal,Administrative and support service activities,260700
2010,Portugal,Public administration and defence_ compulsory social security,645000
2010,Portugal,Education,112200
2010,Portugal,Human health and social work activities,544000
2010,Portugal,Arts_ entertainment and recreation,90300
2010,Portugal,Other service activities,92900
2010,Portugal,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,0
2010,Portugal,Activities of extraterritorial organisations and bodies,0
2010,Romania,Total - All NACE activities,70804917
2010,Romania,Agriculture_ forestry and fishing,1175735
2010,Romania,Mining and quarrying,1200101
2010,Romania,Manufacturing,23699753
2010,Romania,Electricity_ gas_ steam and air conditioning supply,30268576
2010,Romania,Water supply_ sewerage_ waste management and remediation activities,459347
2010,Romania,Wholesale and retail trade_ repair of motor vehicles and motorcycles,1606163
2010,Romania,Transportation and storage,7167675
2010,Romania,Accommodation and food service activities,154255
2010,Romania,Information and communication,267260
2010,Romania,Financial and insurance activities,215132
2010,Romania,Real estate activities,459217
2010,Romania,Professional_ scientific and technical activities,486214
2010,Romania,Administrative and support service activities,345653
2010,Romania,Public administration and defence_ compulsory social security,406105
2010,Romania,Education,230046
2010,Romania,Human health and social work activities,295326
2010,Romania,Arts_ entertainment and recreation,83697
2010,Romania,Other service activities,274389
2010,Romania,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,18292
2010,Romania,Activities of extraterritorial organisations and bodies,0
2010,Slovenia,Total - All NACE activities,16767121
2010,Slovenia,Agriculture_ forestry and fishing,227896
2010,Slovenia,Mining and quarrying,157644
2010,Slovenia,Manufacturing,3309721
2010,Slovenia,Electricity_ gas_ steam and air conditioning supply,8600654
2010,Slovenia,Water supply_ sewerage_ waste management and remediation activities,7177
2010,Slovenia,Wholesale and retail trade_ repair of motor vehicles and motorcycles,0
2010,Slovenia,Transportation and storage,3772341
2010,Slovenia,Accommodation and food service activities,91512
2010,Slovenia,Information and communication,10908
2010,Slovenia,Financial and insurance activities,8148
2010,Slovenia,Real estate activities,66176
2010,Slovenia,Professional_ scientific and technical activities,89252
2010,Slovenia,Administrative and support service activities,19663
2010,Slovenia,Public administration and defence_ compulsory social security,11088
2010,Slovenia,Education,94671
2010,Slovenia,Human health and social work activities,103456
2010,Slovenia,Arts_ entertainment and recreation,37157
2010,Slovenia,Other service activities,32996
2010,Slovenia,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,0
2010,Slovenia,Activities of extraterritorial organisations and bodies,0
2010,Slovakia,Total - All NACE activities,33036680
2010,Slovakia,Agriculture_ forestry and fishing,154929
2010,Slovakia,Mining and quarrying,688256
2010,Slovakia,Manufacturing,18244534
2010,Slovakia,Electricity_ gas_ steam and air conditioning supply,6216832
2010,Slovakia,Water supply_ sewerage_ waste management and remediation activities,60977
2010,Slovakia,Wholesale and retail trade_ repair of motor vehicles and motorcycles,1085545
2010,Slovakia,Transportation and storage,4982559
2010,Slovakia,Accommodation and food service activities,26744
2010,Slovakia,Information and communication,2806
2010,Slovakia,Financial and insurance activities,5254
2010,Slovakia,Real estate activities,92979
2010,Slovakia,Professional_ scientific and technical activities,54089
2010,Slovakia,Administrative and support service activities,8643
2010,Slovakia,Public administration and defence_ compulsory social security,357570
2010,Slovakia,Education,713193
2010,Slovakia,Human health and social work activities,177591
2010,Slovakia,Arts_ entertainment and recreation,23078
2010,Slovakia,Other service activities,23763
2010,Slovakia,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,0
2010,Slovakia,Activities of extraterritorial organisations and bodies,0
2010,Finland,Total - All NACE activities,61038231
2010,Finland,Agriculture_ forestry and fishing,2051513
2010,Finland,Mining and quarrying,439508
2010,Finland,Manufacturing,16120488
2010,Finland,Electricity_ gas_ steam and air conditioning supply,27329016
2010,Finland,Water supply_ sewerage_ waste management and remediation activities,328683
2010,Finland,Wholesale and retail trade_ repair of motor vehicles and motorcycles,182891
2010,Finland,Transportation and storage,10282653
2010,Finland,Accommodation and food service activities,8238
2010,Finland,Information and communication,52798
2010,Finland,Financial and insurance activities,237444
2010,Finland,Real estate activities,994475
2010,Finland,Professional_ scientific and technical activities,25195
2010,Finland,Administrative and support service activities,499947
2010,Finland,Public administration and defence_ compulsory social security,586382
2010,Finland,Education,89971
2010,Finland,Human health and social work activities,128795
2010,Finland,Arts_ entertainment and recreation,59289
2010,Finland,Other service activities,84518
2010,Finland,Activities of households as employers_ undifferentiated goods- and services-producing activities of households for own use,0
2010,Finland,Activities of extraterritorial organisations and bodies,0
2010,Sweden,Total - All NACE activities,50839721
2010,Sweden,Agriculture_ forestry and fishing,2660711
2010,Sweden,Mining and quarrying,1513100
2010,Sweden,Manufacturing,16042588
2010,Sweden,Electricity_ gas_ steam and air conditioning supply,10232309
