"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value","Flag and Footnotes"
"2009","Italy","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","12,369.7",""
"2009","Italy","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2009","Italy","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","0.0",""
"2009","Italy","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","2,653.0",""
"2009","Italy","Terajoule","Solid fuels","Gross inland consumption","517,968",""
"2009","Italy","Terajoule","Hard coal and derivatives","Gross inland consumption","517,895",""
"2009","Italy","Terajoule","Patent Fuels","Gross inland consumption","0",""
"2009","Italy","Terajoule","Anthracite","Gross inland consumption","0",""
"2009","Italy","Terajoule","Coking Coal","Gross inland consumption","111,078",""
"2009","Cyprus","Thousand tonnes","Solid fuels","Gross inland consumption","22",""
"2009","Cyprus","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","21",""
"2009","Cyprus","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2009","Cyprus","Thousand tonnes","Anthracite","Gross inland consumption","0",""
"2009","Cyprus","Thousand tonnes","Coking Coal","Gross inland consumption","0",""
"2009","Cyprus","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","14.6",""
"2009","Cyprus","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","14.4",""
"2009","Cyprus","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2009","Cyprus","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","0.0",""
"2009","Cyprus","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","0.0",""
"2009","Cyprus","Terajoule","Solid fuels","Gross inland consumption","610",""
"2009","Cyprus","Terajoule","Hard coal and derivatives","Gross inland consumption","604",""
"2009","Cyprus","Terajoule","Patent Fuels","Gross inland consumption","0",""
"2009","Cyprus","Terajoule","Anthracite","Gross inland consumption","0",""
"2009","Cyprus","Terajoule","Coking Coal","Gross inland consumption","0",""
"2009","Latvia","Thousand tonnes","Solid fuels","Gross inland consumption","138",""
"2009","Latvia","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","135",""
"2009","Latvia","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2009","Latvia","Thousand tonnes","Anthracite","Gross inland consumption","0",""
"2009","Latvia","Thousand tonnes","Coking Coal","Gross inland consumption","0",""
"2009","Latvia","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","85.5",""
"2009","Latvia","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","84.8",""
"2009","Latvia","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2009","Latvia","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","0.0",""
"2009","Latvia","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","0.0",""
"2009","Latvia","Terajoule","Solid fuels","Gross inland consumption","3,581",""
"2009","Latvia","Terajoule","Hard coal and derivatives","Gross inland consumption","3,551",""
"2009","Latvia","Terajoule","Patent Fuels","Gross inland consumption","0",""
"2009","Latvia","Terajoule","Anthracite","Gross inland consumption","0",""
"2009","Latvia","Terajoule","Coking Coal","Gross inland consumption","0",""
"2009","Lithuania","Thousand tonnes","Solid fuels","Gross inland consumption","327",""
"2009","Lithuania","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","253",""
"2009","Lithuania","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2009","Lithuania","Thousand tonnes","Anthracite","Gross inland consumption","16",""
"2009","Lithuania","Thousand tonnes","Coking Coal","Gross inland consumption","0",""
"2009","Lithuania","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","173.6",""
"2009","Lithuania","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","144.6",""
"2009","Lithuania","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2009","Lithuania","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","9.6",""
"2009","Lithuania","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","0.0",""
"2009","Lithuania","Terajoule","Solid fuels","Gross inland consumption","7,267",""
"2009","Lithuania","Terajoule","Hard coal and derivatives","Gross inland consumption","6,052",""
"2009","Lithuania","Terajoule","Patent Fuels","Gross inland consumption","0",""
"2009","Lithuania","Terajoule","Anthracite","Gross inland consumption","402",""
"2009","Lithuania","Terajoule","Coking Coal","Gross inland consumption","0",""
"2009","Luxembourg","Thousand tonnes","Solid fuels","Gross inland consumption","113",""
"2009","Luxembourg","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","105",""
"2009","Luxembourg","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2009","Luxembourg","Thousand tonnes","Anthracite","Gross inland consumption","21",""
"2009","Luxembourg","Thousand tonnes","Coking Coal","Gross inland consumption","0",""
"2009","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","66.3",""
"2009","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","62.4",""
"2009","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2009","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","13.4",""
"2009","Luxembourg","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","0.0",""
"2009","Luxembourg","Terajoule","Solid fuels","Gross inland consumption","2,774",""
"2009","Luxembourg","Terajoule","Hard coal and derivatives","Gross inland consumption","2,614",""
"2009","Luxembourg","Terajoule","Patent Fuels","Gross inland consumption","0",""
"2009","Luxembourg","Terajoule","Anthracite","Gross inland consumption","561",""
"2009","Luxembourg","Terajoule","Coking Coal","Gross inland consumption","0",""
"2009","Hungary","Thousand tonnes","Solid fuels","Gross inland consumption","10,542",""
"2009","Hungary","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","1,628",""
"2009","Hungary","Thousand tonnes","Patent Fuels","Gross inland consumption","-4",""
"2009","Hungary","Thousand tonnes","Anthracite","Gross inland consumption","0",""
"2009","Hungary","Thousand tonnes","Coking Coal","Gross inland consumption","1,022",""
"2009","Hungary","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","2,564.9",""
"2009","Hungary","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","1,017.4",""
"2009","Hungary","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","-2.8",""
"2009","Hungary","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","0.0",""
"2009","Hungary","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","767.2",""
"2009","Hungary","Terajoule","Solid fuels","Gross inland consumption","107,388",""
"2009","Hungary","Terajoule","Hard coal and derivatives","Gross inland consumption","42,595",""
"2009","Hungary","Terajoule","Patent Fuels","Gross inland consumption","-117",""
"2009","Hungary","Terajoule","Anthracite","Gross inland consumption","0",""
"2009","Hungary","Terajoule","Coking Coal","Gross inland consumption","32,121",""
"2009","Malta","Thousand tonnes","Solid fuels","Gross inland consumption","0",""
"2009","Malta","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","0",""
"2009","Malta","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2009","Malta","Thousand tonnes","Anthracite","Gross inland consumption","0",""
"2009","Malta","Thousand tonnes","Coking Coal","Gross inland consumption","0",""
"2009","Malta","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","0.0",""
"2009","Malta","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","0.0",""
"2009","Malta","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2009","Malta","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","0.0",""
"2009","Malta","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","0.0",""
"2009","Malta","Terajoule","Solid fuels","Gross inland consumption","0",""
"2009","Malta","Terajoule","Hard coal and derivatives","Gross inland consumption","0",""
"2009","Malta","Terajoule","Patent Fuels","Gross inland consumption","0",""
"2009","Malta","Terajoule","Anthracite","Gross inland consumption","0",""
"2009","Malta","Terajoule","Coking Coal","Gross inland consumption","0",""
"2009","Netherlands","Thousand tonnes","Solid fuels","Gross inland consumption","12,056",""
"2009","Netherlands","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","11,955",""
"2009","Netherlands","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2009","Netherlands","Thousand tonnes","Anthracite","Gross inland consumption","36",""
"2009","Netherlands","Thousand tonnes","Coking Coal","Gross inland consumption","3,423",""
"2009","Netherlands","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","7,460.4",""
"2009","Netherlands","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","7,412.1",""
"2009","Netherlands","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2009","Netherlands","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","25.2",""
"2009","Netherlands","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","2,344.1",""
"2009","Netherlands","Terajoule","Solid fuels","Gross inland consumption","312,350",""
"2009","Netherlands","Terajoule","Hard coal and derivatives","Gross inland consumption","310,330",""
"2009","Netherlands","Terajoule","Patent Fuels","Gross inland consumption","0",""
"2009","Netherlands","Terajoule","Anthracite","Gross inland consumption","1,055",""
"2009","Netherlands","Terajoule","Coking Coal","Gross inland consumption","98,141",""
"2009","Austria","Thousand tonnes","Solid fuels","Gross inland consumption","4,227",""
"2009","Austria","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","4,168",""
"2009","Austria","Thousand tonnes","Patent Fuels","Gross inland consumption","18",""
"2009","Austria","Thousand tonnes","Anthracite","Gross inland consumption","2",""
"2009","Austria","Thousand tonnes","Coking Coal","Gross inland consumption","1,688",""
"2009","Austria","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","2,854.4",""
"2009","Austria","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","2,834.0",""
"2009","Austria","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","12.6",""
"2009","Austria","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","1.4",""
"2009","Austria","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","1,172.0",""
"2009","Austria","Terajoule","Solid fuels","Gross inland consumption","119,506",""
"2009","Austria","Terajoule","Hard coal and derivatives","Gross inland consumption","118,655",""
"2009","Austria","Terajoule","Patent Fuels","Gross inland consumption","527",""
"2009","Austria","Terajoule","Anthracite","Gross inland consumption","60",""
"2009","Austria","Terajoule","Coking Coal","Gross inland consumption","49,070",""
"2009","Poland","Thousand tonnes","Solid fuels","Gross inland consumption","128,115",""
"2009","Poland","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","71,024",""
"2009","Poland","Thousand tonnes","Patent Fuels","Gross inland consumption","1",""
"2009","Poland","Thousand tonnes","Anthracite","Gross inland consumption","0",""
"2009","Poland","Thousand tonnes","Coking Coal","Gross inland consumption","9,907",""
"2009","Poland","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","51,489.3",""
"2009","Poland","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","39,310.7",""
"2009","Poland","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.7",""
"2009","Poland","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","0.0",""
"2009","Poland","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","7,001.6",""
"2009","Poland","Terajoule","Solid fuels","Gross inland consumption","2,155,755",""
"2009","Poland","Terajoule","Hard coal and derivatives","Gross inland consumption","1,645,859",""
"2009","Poland","Terajoule","Patent Fuels","Gross inland consumption","29",""
"2009","Poland","Terajoule","Anthracite","Gross inland consumption","0",""
"2009","Poland","Terajoule","Coking Coal","Gross inland consumption","293,144",""
"2009","Portugal","Thousand tonnes","Solid fuels","Gross inland consumption","4,680",""
"2009","Portugal","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","4,680",""
"2009","Portugal","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2009","Portugal","Thousand tonnes","Anthracite","Gross inland consumption","21",""
"2009","Portugal","Thousand tonnes","Coking Coal","Gross inland consumption","0",""
"2009","Portugal","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","2,861.8",""
"2009","Portugal","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","2,861.8",""
"2009","Portugal","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2009","Portugal","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","14.9",""
"2009","Portugal","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","0.0",""
"2009","Portugal","Terajoule","Solid fuels","Gross inland consumption","119,817",""
"2009","Portugal","Terajoule","Hard coal and derivatives","Gross inland consumption","119,817",""
"2009","Portugal","Terajoule","Patent Fuels","Gross inland consumption","0",""
"2009","Portugal","Terajoule","Anthracite","Gross inland consumption","622",""
"2009","Portugal","Terajoule","Coking Coal","Gross inland consumption","0",""
"2009","Romania","Thousand tonnes","Solid fuels","Gross inland consumption","35,136",""
"2009","Romania","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","1,735",""
"2009","Romania","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2009","Romania","Thousand tonnes","Anthracite","Gross inland consumption","70",""
"2009","Romania","Thousand tonnes","Coking Coal","Gross inland consumption","337",""
"2009","Romania","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","7,555.7",""
"2009","Romania","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","1,098.9",""
"2009","Romania","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2009","Romania","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","42.7",""
"2009","Romania","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","221.4",""
"2009","Romania","Terajoule","Solid fuels","Gross inland consumption","316,344",""
"2009","Romania","Terajoule","Hard coal and derivatives","Gross inland consumption","46,010",""
"2009","Romania","Terajoule","Patent Fuels","Gross inland consumption","0",""
"2009","Romania","Terajoule","Anthracite","Gross inland consumption","1,787",""
"2009","Romania","Terajoule","Coking Coal","Gross inland consumption","9,268",""
"2009","Slovenia","Thousand tonnes","Solid fuels","Gross inland consumption","4,978",""
"2009","Slovenia","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","528",""
"2009","Slovenia","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2009","Slovenia","Thousand tonnes","Anthracite","Gross inland consumption","0",""
"2009","Slovenia","Thousand tonnes","Coking Coal","Gross inland consumption","0",""
"2009","Slovenia","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","1,427.5",""
"2009","Slovenia","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","247.7",""
"2009","Slovenia","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2009","Slovenia","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","0.0",""
"2009","Slovenia","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","0.0",""
"2009","Slovenia","Terajoule","Solid fuels","Gross inland consumption","59,765",""
"2009","Slovenia","Terajoule","Hard coal and derivatives","Gross inland consumption","10,372",""
"2009","Slovenia","Terajoule","Patent Fuels","Gross inland consumption","0",""
"2009","Slovenia","Terajoule","Anthracite","Gross inland consumption","0",""
"2009","Slovenia","Terajoule","Coking Coal","Gross inland consumption","0",""
"2009","Slovakia","Thousand tonnes","Solid fuels","Gross inland consumption","7,724",""
"2009","Slovakia","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","4,457",""
"2009","Slovakia","Thousand tonnes","Patent Fuels","Gross inland consumption","9",""
"2009","Slovakia","Thousand tonnes","Anthracite","Gross inland consumption","252",""
"2009","Slovakia","Thousand tonnes","Coking Coal","Gross inland consumption","2,391",""
"2009","Slovakia","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","3,875.7",""
"2009","Slovakia","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","2,986.5",""
"2009","Slovakia","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","6.3",""
"2009","Slovakia","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","163.6",""
"2009","Slovakia","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","1,670.4",""
"2009","Slovakia","Terajoule","Solid fuels","Gross inland consumption","162,268",""
"2009","Slovakia","Terajoule","Hard coal and derivatives","Gross inland consumption","125,039",""
"2009","Slovakia","Terajoule","Patent Fuels","Gross inland consumption","264",""
"2009","Slovakia","Terajoule","Anthracite","Gross inland consumption","6,850",""
"2009","Slovakia","Terajoule","Coking Coal","Gross inland consumption","69,937",""
"2009","Finland","Thousand tonnes","Solid fuels","Gross inland consumption","13,192",""
"2009","Finland","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","5,709",""
"2009","Finland","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2009","Finland","Thousand tonnes","Anthracite","Gross inland consumption","0",""
"2009","Finland","Thousand tonnes","Coking Coal","Gross inland consumption","915",""
"2009","Finland","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","5,313.8",""
"2009","Finland","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","3,548.7",""
"2009","Finland","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2009","Finland","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","0.0",""
"2009","Finland","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","640.3",""
"2009","Finland","Terajoule","Solid fuels","Gross inland consumption","222,478",""
"2009","Finland","Terajoule","Hard coal and derivatives","Gross inland consumption","148,577",""
"2009","Finland","Terajoule","Patent Fuels","Gross inland consumption","0",""
"2009","Finland","Terajoule","Anthracite","Gross inland consumption","0",""
"2009","Finland","Terajoule","Coking Coal","Gross inland consumption","26,810",""
"2009","Sweden","Thousand tonnes","Solid fuels","Gross inland consumption","3,423",""
"2009","Sweden","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","2,286",""
"2009","Sweden","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2009","Sweden","Thousand tonnes","Anthracite","Gross inland consumption","0",""
"2009","Sweden","Thousand tonnes","Coking Coal","Gross inland consumption","1,440",""
"2009","Sweden","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","1,925.6",""
"2009","Sweden","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","1,581.6",""
"2009","Sweden","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2009","Sweden","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","0.0",""
"2009","Sweden","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","1,031.8",""
"2009","Sweden","Terajoule","Solid fuels","Gross inland consumption","80,623",""
"2009","Sweden","Terajoule","Hard coal and derivatives","Gross inland consumption","66,219",""
"2009","Sweden","Terajoule","Patent Fuels","Gross inland consumption","0",""
"2009","Sweden","Terajoule","Anthracite","Gross inland consumption","0",""
"2009","Sweden","Terajoule","Coking Coal","Gross inland consumption","43,200",""
"2009","United Kingdom","Thousand tonnes","Solid fuels","Gross inland consumption","48,792",""
"2009","United Kingdom","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","48,792",""
"2009","United Kingdom","Thousand tonnes","Patent Fuels","Gross inland consumption","-35",""
"2009","United Kingdom","Thousand tonnes","Anthracite","Gross inland consumption","0",""
"2009","United Kingdom","Thousand tonnes","Coking Coal","Gross inland consumption","5,763",""
"2009","United Kingdom","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","29,836.3",""
"2009","United Kingdom","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","29,836.3",""
"2009","United Kingdom","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","-24.5",""
"2009","United Kingdom","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","0.0",""
"2009","United Kingdom","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","4,267.1",""
"2009","United Kingdom","Terajoule","Solid fuels","Gross inland consumption","1,249,185",""
"2009","United Kingdom","Terajoule","Hard coal and derivatives","Gross inland consumption","1,249,185",""
"2009","United Kingdom","Terajoule","Patent Fuels","Gross inland consumption","-1,026",""
"2009","United Kingdom","Terajoule","Anthracite","Gross inland consumption","0",""
"2009","United Kingdom","Terajoule","Coking Coal","Gross inland consumption","178,653",""
"2009","Iceland","Thousand tonnes","Solid fuels","Gross inland consumption","129",""
"2009","Iceland","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","129",""
"2009","Iceland","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2009","Iceland","Thousand tonnes","Anthracite","Gross inland consumption","88",""
"2009","Iceland","Thousand tonnes","Coking Coal","Gross inland consumption","0",""
"2009","Iceland","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","86.8",""
"2009","Iceland","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","86.8",""
"2009","Iceland","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2009","Iceland","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","59.0",""
"2009","Iceland","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","0.0",""
"2009","Iceland","Terajoule","Solid fuels","Gross inland consumption","3,632",""
"2009","Iceland","Terajoule","Hard coal and derivatives","Gross inland consumption","3,632",""
"2009","Iceland","Terajoule","Patent Fuels","Gross inland consumption","0",""
"2009","Iceland","Terajoule","Anthracite","Gross inland consumption","2,468",""
"2009","Iceland","Terajoule","Coking Coal","Gross inland consumption","0",""
"2009","Norway","Thousand tonnes","Solid fuels","Gross inland consumption","832",""
"2009","Norway","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","832",""
"2009","Norway","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2009","Norway","Thousand tonnes","Anthracite","Gross inland consumption","0",""
"2009","Norway","Thousand tonnes","Coking Coal","Gross inland consumption","0",""
"2009","Norway","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","561.2",""
"2009","Norway","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","561.2",""
"2009","Norway","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2009","Norway","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","0.0",""
"2009","Norway","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","0.0",""
"2009","Norway","Terajoule","Solid fuels","Gross inland consumption","23,497",""
"2009","Norway","Terajoule","Hard coal and derivatives","Gross inland consumption","23,497",""
"2009","Norway","Terajoule","Patent Fuels","Gross inland consumption","0",""
"2009","Norway","Terajoule","Anthracite","Gross inland consumption","0",""
"2009","Norway","Terajoule","Coking Coal","Gross inland consumption","0",""
"2009","Montenegro","Thousand tonnes","Solid fuels","Gross inland consumption","937",""
"2009","Montenegro","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","0",""
"2009","Montenegro","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2009","Montenegro","Thousand tonnes","Anthracite","Gross inland consumption","0",""
"2009","Montenegro","Thousand tonnes","Coking Coal","Gross inland consumption","0",""
"2009","Montenegro","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","206.7",""
"2009","Montenegro","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","0.0",""
"2009","Montenegro","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2009","Montenegro","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","0.0",""
"2009","Montenegro","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","0.0",""
"2009","Montenegro","Terajoule","Solid fuels","Gross inland consumption","8,656",""
"2009","Montenegro","Terajoule","Hard coal and derivatives","Gross inland consumption","0",""
"2009","Montenegro","Terajoule","Patent Fuels","Gross inland consumption","0",""
"2009","Montenegro","Terajoule","Anthracite","Gross inland consumption","0",""
"2009","Montenegro","Terajoule","Coking Coal","Gross inland consumption","0",""
"2009","Former Yugoslav Republic of Macedonia, the","Thousand tonnes","Solid fuels","Gross inland consumption","7,486",""
"2009","Former Yugoslav Republic of Macedonia, the","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","112",""
"2009","Former Yugoslav Republic of Macedonia, the","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2009","Former Yugoslav Republic of Macedonia, the","Thousand tonnes","Anthracite","Gross inland consumption","5",""
"2009","Former Yugoslav Republic of Macedonia, the","Thousand tonnes","Coking Coal","Gross inland consumption","0",""
"2009","Former Yugoslav Republic of Macedonia, the","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","1,344.0",""
"2009","Former Yugoslav Republic of Macedonia, the","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","59.8",""
"2009","Former Yugoslav Republic of Macedonia, the","Thousand TOE (tonnes of oil equivalent)","Patent Fuels","Gross inland consumption","0.0",""
"2009","Former Yugoslav Republic of Macedonia, the","Thousand TOE (tonnes of oil equivalent)","Anthracite","Gross inland consumption","3.1",""
"2009","Former Yugoslav Republic of Macedonia, the","Thousand TOE (tonnes of oil equivalent)","Coking Coal","Gross inland consumption","0.0",""
"2009","Former Yugoslav Republic of Macedonia, the","Terajoule","Solid fuels","Gross inland consumption","56,271",""
"2009","Former Yugoslav Republic of Macedonia, the","Terajoule","Hard coal and derivatives","Gross inland consumption","2,503",""
"2009","Former Yugoslav Republic of Macedonia, the","Terajoule","Patent Fuels","Gross inland consumption","0",""
"2009","Former Yugoslav Republic of Macedonia, the","Terajoule","Anthracite","Gross inland consumption","129",""
"2009","Former Yugoslav Republic of Macedonia, the","Terajoule","Coking Coal","Gross inland consumption","0",""
"2009","Albania","Thousand tonnes","Solid fuels","Gross inland consumption","161",""
"2009","Albania","Thousand tonnes","Hard coal and derivatives","Gross inland consumption","151",""
"2009","Albania","Thousand tonnes","Patent Fuels","Gross inland consumption","0",""
"2009","Albania","Thousand tonnes","Anthracite","Gross inland consumption","151",""
"2009","Albania","Thousand tonnes","Coking Coal","Gross inland consumption","0",""
"2009","Albania","Thousand TOE (tonnes of oil equivalent)","Solid fuels","Gross inland consumption","100.5",""
"2009","Albania","Thousand TOE (tonnes of oil equivalent)","Hard coal and derivatives","Gross inland consumption","98.1",""
